"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0019",0,1,"cluster_0019",0,1
3,"cluster_0014",0,0.549668874172185,"cluster_0014",0,0.549668874172185
4,"cluster_0001",0,0.119205298013245,"cluster_0001",0,0.119205298013245
5,"cluster_0032",34,1,"cluster_0008",7.8782067756565,0.231788079470199
6,"cluster_0007",4,0.119205298013245,"cluster_0007",10.1224179917646,0.231788079470199
7,"cluster_0002",9,0.119205298013245,"cluster_0005",9.10653507103553,0.119205298013245
8,"cluster_0016",86,1,"cluster_0016",23.2424791491786,0.927152317880795
12,"cluster_0006",147,1,"cluster_0006",15.3793277811483,0.119205298013245
13,"cluster_0003",43,0.119205298013245,"cluster_0003",24.3327664888315,0.119205298013245
14,"cluster_0012",88,0.377483443708609,"cluster_0012",35.4998671265119,0.754966887417219
18,"cluster_0004",147,0.231788079470199,"cluster_0004",29.673820785332,0.119205298013245
19,"cluster_0011",177,0.377483443708609,"cluster_0011",42.6209890664213,0.56953642384106
20,"cluster_0015",222,0.56953642384106,"cluster_0015",45.207812433251,0.549668874172185
