"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0019",0,1,"cluster_0019",0,1
3,"cluster_0011",0,0.554455445544555,"cluster_0011",0,0.554455445544555
4,"cluster_0001",0,0.237623762376238,"cluster_0001",0,0.237623762376238
5,"cluster_0032",34,1,"cluster_0008",7.8782067756565,0.237623762376238
6,"cluster_0002",4,0.237623762376238,"cluster_0002",10.1224179917646,0.237623762376238
7,"cluster_0003",9,0.237623762376238,"cluster_0007",9.10653507103553,0.237623762376238
8,"cluster_0017",86,1,"cluster_0017",23.2424791491786,0.95049504950495
12,"cluster_0010",147,1,"cluster_0010",15.3793277811483,0.237623762376238
13,"cluster_0004",43,0.237623762376238,"cluster_0004",24.3327664888315,0.237623762376238
14,"cluster_0015",88,0.584158415841584,"cluster_0015",35.4998671265119,0.782178217821782
18,"cluster_0005",147,0.237623762376238,"cluster_0005",29.673820785332,0.237623762376238
19,"cluster_0014",177,0.554455445544555,"cluster_0014",42.6209890664213,0.673267326732673
20,"cluster_0012",222,0.584158415841584,"cluster_0012",45.207812433251,0.554455445544555
