"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"TP53","cluster_0001","239;244;245;248","1D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,FALSE,7,8,4,"239;244;245;248",239,248,9,11.0329225049395,0.00221729490022173,0.00221729490022173,0.0133037694013304,0.0332594235033259,0.0421286031042129,0.0421286031042129,0.0421286031042129
"TP53","cluster_0002","239;244;245;248;273;277;282","1D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,13,14,7,"239;244;245;248;273;277;282",239,282,43,24.3327664888315,0.00221729490022173,0.00221729490022173,0.0133037694013304,0.0332594235033259,0.0421286031042129,0.0421286031042129,0.0421286031042129
"TP53","cluster_0003","135;136;159;171;175;197;205;239;244;245;248;273;277;282","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,18,23,14,"135;136;159;171;175;197;205;239;244;245;248;273;277;282",135,282,147,29.673820785332,0.0133037694013304,0.00221729490022173,0.0886917960088692,0.0332594235033259,0.155210643015521,0.0421286031042129,0.0421286031042129
"TP53","cluster_0004","239;248;273","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,FALSE,TRUE,7,7,3,"239;248;273",239,273,34,9.10653507103553,0.310421286031042,0.00221729490022173,0.9490022172949,0.0332594235033259,0.993348115299335,0.0421286031042129,0.0421286031042129
"TP53","cluster_0005","135;136;239;248;273;277;282","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,12,13,7,"135;136;239;248;273;277;282",135,282,147,15.3793277811483,0.317073170731707,0.00221729490022173,0.951219512195122,0.0332594235033259,0.993348115299335,0.0421286031042129,0.0421286031042129
"TP53","cluster_0006","244;245;248","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,6,7,3,"244;245;248",244,248,4,10.1224179917646,0.00221729490022173,0.00886917960088692,0.0133037694013304,0.0643015521064302,0.0421286031042129,0.104212860310421,0.0421286031042129
"TP53","cluster_0007","248","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"248",248,248,0,0,0.00665188470066519,0.00665188470066519,0.0532150776053215,0.0554323725055432,0.0909090909090909,0.0909090909090909,0.0909090909090909
"TP53","cluster_0008","171;175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,4,"171;175;244;245",171,245,74,12.5950240968408,0.620842572062084,0.00665188470066519,0.997782705099778,0.0554323725055432,1,0.0909090909090909,0.0909090909090909
"TP53","cluster_0009","273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"273;277;282",273,282,9,10.2477570716718,0.0221729490022173,0.0110864745011086,0.152993348115299,0.0798226164079823,0.266075388026608,0.121951219512195,0.121951219512195
"TP53","cluster_0010","175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,5,5,3,"175;244;245",175,245,70,7.8782067756565,0.937915742793792,0.0155210643015521,1,0.11529933481153,1,0.184035476718404,0.184035476718404
"TP53","cluster_0011","239;244;245;248;273;277;282;327","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,14,15,8,"239;244;245;248;273;277;282;327",239,327,88,35.4998671265119,0.0177383592017738,0.0886917960088692,0.117516629711752,0.563192904656319,0.208425720620843,0.696230598669623,0.208425720620843
"TP53","cluster_0012","135;136;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,4,"135;136;277;282",135,282,147,12.1192066572033,0.893569844789357,0.0288248337028825,1,0.217294900221729,1,0.310421286031042,0.310421286031042
"TP53","cluster_0013","282","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"282",282,282,0,0,0.0399113082039911,0.0399113082039911,0.235033259423503,0.290465631929047,0.390243902439024,0.390243902439024,0.390243902439024
"TP53","cluster_0014","105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282;327","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,20,26,17,"105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282;327",105,327,222,45.207812433251,0.0620842572062084,0.0421286031042129,0.350332594235033,0.305986696230599,0.541019955654102,0.403547671840355,0.403547671840355
"TP53","cluster_0015","105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,25,16,"105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282",105,282,177,42.6209890664213,0.0465631929046563,0.0864745011086474,0.270509977827051,0.554323725055432,0.434589800443459,0.69179600886918,0.434589800443459
"TP53","cluster_0016","171;175","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"171;175",171,175,4,12.5950240968408,0.195121951219512,0.729490022172949,0.813747228381375,1,0.933481152993348,1,0.933481152993348
"TP53","cluster_0017","159;171;175;197;205;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,10,7,"159;171;175;197;205;244;245",159,245,86,23.2424791491786,0.476718403547672,0.210643015521064,0.997782705099778,0.880266075388027,1,0.955654101995565,0.955654101995565
