"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0021",0,1,"cluster_0021",0,1
3,"cluster_0020",0,0.830845771144279,"cluster_0020",0,0.830845771144279
4,"cluster_0015",0,0.208955223880597,"cluster_0015",0,0.208955223880597
5,"cluster_0018",4,0.621890547263682,"cluster_0018",8.70118089686682,0.741293532338308
6,"cluster_0001",0,0.0796019900497512,"cluster_0001",0,0.0796019900497512
7,"cluster_0002",2,0.0796019900497512,"cluster_0002",6.01881142751623,0.0796019900497512
8,"cluster_0012",7,0.0796019900497512,"cluster_0012",19.8884561743741,1
9,"cluster_0003",8,0.0796019900497512,"cluster_0003",10.8276047212668,0.0796019900497512
11,"cluster_0004",14,0.0796019900497512,"cluster_0004",17.3730891035532,0.0796019900497512
13,"cluster_0010",24,0.0796019900497512,"cluster_0008",21.5980108574841,0.0796019900497512
14,"cluster_0011",52,0.0796019900497512,"cluster_0011",31.9796167738139,0.885572139303483
18,"cluster_0017",103,0.253731343283582,"cluster_0017",52.2636702308592,0.985074626865672
20,"cluster_0007",429,0.985074626865672,"cluster_0007",35.1638721132926,0.0796019900497512
31,"cluster_0009",176,0.0796019900497512,"cluster_0009",52.2636702308592,0.208955223880597
32,"cluster_0006",429,0.154228855721393,"cluster_0006",52.2636702308592,0.0796019900497512
35,"cluster_0005",445,0.0796019900497512,"cluster_0005",68.4787523615902,0.0796019900497512
38,"cluster_0019",702,1,"cluster_0019",80.4548237273565,0.641791044776119
