"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0019",0,1,"cluster_0019",0,1
3,"cluster_0013",0,0.401197604790419,"cluster_0013",0,0.401197604790419
4,"cluster_0007",0,0.0818363273453094,"cluster_0007",0,0.0818363273453094
5,"cluster_0032",34,1,"cluster_0010",7.8782067756565,0.197604790419162
6,"cluster_0006",4,0.0359281437125748,"cluster_0006",10.1224179917646,0.0998003992015968
7,"cluster_0001",9,0.0359281437125748,"cluster_0004",9.10653507103553,0.0359281437125748
8,"cluster_0017",86,1,"cluster_0017",23.2424791491786,0.93812375249501
12,"cluster_0005",147,0.992015968063872,"cluster_0005",15.3793277811483,0.0359281437125748
13,"cluster_0002",43,0.0359281437125748,"cluster_0002",24.3327664888315,0.0359281437125748
14,"cluster_0011",88,0.227544910179641,"cluster_0011",35.4998671265119,0.688622754491018
18,"cluster_0003",147,0.147704590818363,"cluster_0003",29.673820785332,0.0359281437125748
19,"cluster_0015",177,0.415169660678643,"cluster_0015",42.6209890664213,0.688622754491018
20,"cluster_0014",222,0.540918163672655,"cluster_0014",45.207812433251,0.415169660678643
