"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"TP53","cluster_0001","135;136;159;171;175;197;205;239;244;245;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,23,14,"135;136;159;171;175;197;205;239;244;245;248;273;277;282",135,282,147,29.673820785332,0.0056980056980057,0.00284900284900285,0.0541310541310541,0.0284900284900285,0.0769230769230769,0.0541310541310541,0.0541310541310541
"TP53","cluster_0002","239;248;273","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,7,7,3,"239;248;273",239,273,34,9.10653507103553,0.321937321937322,0.00284900284900285,0.94017094017094,0.0284900284900285,0.982905982905983,0.0541310541310541,0.0541310541310541
"TP53","cluster_0003","135;136;239;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,13,7,"135;136;239;248;273;277;282",135,282,147,15.3793277811483,0.356125356125356,0.00284900284900285,0.96011396011396,0.0284900284900285,0.991452991452991,0.0541310541310541,0.0541310541310541
"TP53","cluster_0004","239;244;245;248;273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,13,14,7,"239;244;245;248;273;277;282",239,282,43,24.3327664888315,0.00284900284900285,0.00854700854700855,0.0427350427350427,0.0455840455840456,0.0541310541310541,0.0911680911680912,0.0541310541310541
"TP53","cluster_0005","244;245;248","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,7,3,"244;245;248",244,248,4,10.1224179917646,0.00284900284900285,0.0199430199430199,0.0427350427350427,0.125356125356125,0.0541310541310541,0.193732193732194,0.0541310541310541
"TP53","cluster_0006","248","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"248",248,248,0,0,0.0056980056980057,0.0056980056980057,0.0541310541310541,0.0398860398860399,0.0769230769230769,0.0769230769230769,0.0769230769230769
"TP53","cluster_0007","239;244;245;248","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,7,8,4,"239;244;245;248",239,248,9,11.0329225049395,0.0056980056980057,0.0056980056980057,0.0541310541310541,0.0398860398860399,0.0769230769230769,0.0769230769230769,0.0769230769230769
"TP53","cluster_0008","171;175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,4,"171;175;244;245",171,245,74,12.5950240968408,0.663817663817664,0.0113960113960114,1,0.0626780626780627,1,0.116809116809117,0.116809116809117
"TP53","cluster_0009","273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"273;277;282",273,282,9,10.2477570716718,0.0313390313390313,0.0227920227920228,0.210826210826211,0.136752136752137,0.301994301994302,0.216524216524217,0.216524216524217
"TP53","cluster_0010","282","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"282",282,282,0,0,0.0313390313390313,0.0313390313390313,0.210826210826211,0.199430199430199,0.301994301994302,0.301994301994302,0.301994301994302
"TP53","cluster_0011","175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,5,5,3,"175;244;245",175,245,70,7.8782067756565,0.928774928774929,0.037037037037037,1,0.219373219373219,1,0.341880341880342,0.341880341880342
"TP53","cluster_0012","135;136;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,4,"135;136;277;282",135,282,147,12.1192066572033,0.849002849002849,0.0427350427350427,1,0.276353276353276,1,0.384615384615385,0.384615384615385
"TP53","cluster_0013","105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,25,16,"105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282",105,282,177,42.6209890664213,0.0512820512820513,0.105413105413105,0.284900284900285,0.575498575498576,0.433048433048433,0.726495726495726,0.433048433048433
