"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0011",1,1,"cluster_0011",3.83904271922051,0.982261640798226
4,"cluster_0008",0,0.210643015521064,"cluster_0008",0,0.210643015521064
5,"cluster_0022",25,1,"cluster_0022",14.1271877243845,1
6,"cluster_0009",3,0.337028824833703,"cluster_0009",5.62268236698464,0.263858093126386
7,"cluster_0004",3,0.124168514412417,"cluster_0004",5.4642277587963,0.0376940133037694
10,"cluster_0001",5,0.0199556541019956,"cluster_0001",8.75922079867838,0.0199556541019956
12,"cluster_0003",12,0.0199556541019956,"cluster_0003",18.753726269731,0.337028824833703
15,"cluster_0006",22,0.0376940133037694,"cluster_0002",18.753726269731,0.0199556541019956
19,"cluster_0007",46,0.0554323725055432,"cluster_0007",29.3831128371383,0.0554323725055432
22,"cluster_0005",56,0.0376940133037694,"cluster_0005",37.7235854605577,0.394678492239468
