"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0040",0,1,"cluster_0040",0,1
3,"cluster_0047",0,1,"cluster_0047",0,1
4,"cluster_0042",0,1,"cluster_0042",0,1
5,"cluster_0053",0,1,"cluster_0053",0,1
6,"cluster_0051",0,1,"cluster_0051",0,1
7,"cluster_0039",0,0.996677740863787,"cluster_0039",0,0.996677740863787
8,"cluster_0037",0,0.72093023255814,"cluster_0037",0,0.72093023255814
9,"cluster_0110",5,1,"cluster_0102",7.19217136892608,1
10,"cluster_0108",28,1,"cluster_0108",8.57128660120521,1
11,"cluster_0120",4,1,"cluster_0120",12.3635640492538,1
12,"cluster_0125",10,1,"cluster_0125",14.9409988287263,1
13,"cluster_0129",56,1,"cluster_0129",16.4359590532466,1
14,"cluster_0137",16,1,"cluster_0137",23.5408078663414,1
15,"cluster_0136",47,1,"cluster_0135",20.7025571850436,1
17,"cluster_0004",0,0.179401993355482,"cluster_0004",0,0.179401993355482
18,"cluster_0007",1,0.179401993355482,"cluster_0007",3.82312856179334,0.179401993355482
21,"cluster_0005",0,0.179401993355482,"cluster_0005",0,0.179401993355482
22,"cluster_0018",3,0.179401993355482,"cluster_0018",9.86098965621605,0.179401993355482
24,"cluster_0010",1,0.179401993355482,"cluster_0010",3.8330496996517,0.179401993355482
25,"cluster_0006",0,0.179401993355482,"cluster_0006",0,0.179401993355482
26,"cluster_0035",7,0.179401993355482,"cluster_0035",20.6686413680242,1
27,"cluster_0016",3,0.179401993355482,"cluster_0016",8.29943708934528,0.179401993355482
28,"cluster_0011",1,0.179401993355482,"cluster_0011",3.83615849516153,0.179401993355482
29,"cluster_0029",52,1,"cluster_0029",5.28335546788213,0.179401993355482
30,"cluster_0030",53,1,"cluster_0030",6.46392357628089,0.179401993355482
31,"cluster_0147",70,1,"cluster_0147",41.0708171211628,1
34,"cluster_0001",0,0.179401993355482,"cluster_0001",0,0.179401993355482
36,"cluster_0003",0,0.179401993355482,"cluster_0003",0,0.179401993355482
39,"cluster_0008",1,0.179401993355482,"cluster_0008",3.83033431961232,0.179401993355482
40,"cluster_0013",5,0.179401993355482,"cluster_0013",6.47663315311281,0.179401993355482
42,"cluster_0002",0,0.179401993355482,"cluster_0002",0,0.179401993355482
43,"cluster_0015",5,0.179401993355482,"cluster_0015",8.16220772830489,0.179401993355482
46,"cluster_0149",174,1,"cluster_0149",53.9641285392435,1
47,"cluster_0017",3,0.179401993355482,"cluster_0017",8.47237351631761,0.179401993355482
52,"cluster_0031",53,1,"cluster_0031",13.4014922676544,0.179401993355482
54,"cluster_0023",8,0.179401993355482,"cluster_0023",21.819979674601,0.179401993355482
55,"cluster_0032",13,0.179401993355482,"cluster_0032",21.819979674601,0.348837209302326
61,"cluster_0009",1,0.179401993355482,"cluster_0009",3.83239363844582,0.179401993355482
62,"cluster_0012",2,0.179401993355482,"cluster_0012",5.32364264390464,0.179401993355482
63,"cluster_0038",156,1,"cluster_0038",27.0320279853362,0.760797342192691
73,"cluster_0034",21,0.179401993355482,"cluster_0034",33.6290956910827,0.996677740863787
77,"cluster_0014",10,0.179401993355482,"cluster_0014",7.09777549659046,0.179401993355482
79,"cluster_0020",13,0.179401993355482,"cluster_0020",12.7444018298232,0.179401993355482
80,"cluster_0019",3,0.179401993355482,"cluster_0019",10.4585129440088,0.179401993355482
81,"cluster_0021",7,0.179401993355482,"cluster_0021",18.4428372274984,0.179401993355482
82,"cluster_0033",14,0.179401993355482,"cluster_0033",33.2681178006812,0.760797342192691
98,"cluster_0022",13,0.179401993355482,"cluster_0022",20.5731579248301,0.179401993355482
138,"cluster_0025",36,0.179401993355482,"cluster_0025",35.0102263631642,0.179401993355482
141,"cluster_0024",156,0.179401993355482,"cluster_0024",35.0102263631642,0.179401993355482
143,"cluster_0027",115,0.179401993355482,"cluster_0027",37.2726750985222,0.179401993355482
161,"cluster_0028",239,0.179401993355482,"cluster_0028",48.5378221699326,0.179401993355482
177,"cluster_0036",315,0.179401993355482,"cluster_0036",65.3856388360625,1
