"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0008",0,0.788844621513944,"cluster_0008",0,0.788844621513944
4,"cluster_0003",1,0.398406374501992,"cluster_0003",3.8634365531221,0.306772908366534
5,"cluster_0010",5,0.844621513944223,"cluster_0010",10.7390200670266,0.99203187250996
6,"cluster_0055",26,1,"cluster_0047",19.1222392517194,1
7,"cluster_0045",64,1,"cluster_0045",19.1222392517194,1
8,"cluster_0001",14,0.171314741035857,"cluster_0001",24.8149722748183,1
9,"cluster_0006",26,0.549800796812749,"cluster_0006",24.8149722748183,0.99601593625498
10,"cluster_0068",135,1,"cluster_0068",63.6674991263203,1
12,"cluster_0067",146,1,"cluster_0061",37.2047040574173,1
15,"cluster_0002",90,0.705179282868526,"cluster_0002",30.4670553056904,0.258964143426295
16,"cluster_0069",227,1,"cluster_0069",63.6674991263203,1
20,"cluster_0007",482,0.98804780876494,"cluster_0007",54.9034382347772,0.653386454183267
27,"cluster_0005",250,0.446215139442231,"cluster_0005",92.4652733787123,0.717131474103586
28,"cluster_0004",482,0.888446215139442,"cluster_0004",80.4556137817617,0.446215139442231
42,"cluster_0011",586,0.97609561752988,"cluster_0011",123.021131595348,0.924302788844621
