"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","318","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,6,1,"318",318,318,0,0,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.117647058823529,0.176470588235294,0.176470588235294,0.176470588235294
"LEF1","cluster_0002","316;317;318;319","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.117647058823529,0.176470588235294,0.176470588235294,0.176470588235294
"LEF1","cluster_0003","314;315;316;317;318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.117647058823529,0.176470588235294,0.176470588235294,0.176470588235294
"LEF1","cluster_0004","307;310;314;315;316;317;318;319;326;331;332","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.117647058823529,0.176470588235294,0.176470588235294,0.176470588235294
"LEF1","cluster_0005","297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,22,27,18,"297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",297,353,56,37.7235854605577,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.117647058823529,0.176470588235294,0.176470588235294,0.176470588235294
"LEF1","cluster_0006","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.0392156862745098,0.0196078431372549,0.156862745098039,0.117647058823529,0.254901960784314,0.176470588235294,0.176470588235294
"LEF1","cluster_0007","307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,17,8,"307;310;314;315;316;317;318;319",307,319,12,18.753726269731,0.0196078431372549,0.0784313725490196,0.0980392156862745,0.313725490196078,0.176470588235294,0.392156862745098,0.176470588235294
"LEF1","cluster_0008","297;299;300;307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,15,20,11,"297;299;300;307;310;314;315;316;317;318;319",297,319,22,34.3811137981305,0.0196078431372549,0.294117647058824,0.0980392156862745,0.901960784313726,0.176470588235294,0.96078431372549,0.176470588235294
"LEF1","cluster_0009","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.0980392156862745,0.0588235294117647,0.254901960784314,0.254901960784314,0.529411764705882,0.352941176470588,0.352941176470588
"LEF1","cluster_0010","318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,7,2,"318;319",318,319,1,3.85875083414309,0.313725490196078,0.196078431372549,0.941176470588235,0.705882352941177,0.980392156862745,0.901960784313726,0.901960784313726
"LEF1","cluster_0011","315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"315",315,315,0,0,0.980392156862745,0.980392156862745,1,1,1,1,1
"LEF1","cluster_0012","316","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"316",316,316,0,0,0.980392156862745,0.980392156862745,1,1,1,1,1
"LEF1","cluster_0013","314;315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,4,2,"314;315",314,315,1,3.83904271922051,0.823529411764706,0.333333333333333,1,0.941176470588235,1,1,1
"LEF1","cluster_0014","341;342","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"341;342",341,342,1,3.84075422280572,1,1,1,1,1,1,1
"LEF1","cluster_0015","331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"331;332",331,332,1,3.8686882789907,1,1,1,1,1,1,1
"LEF1","cluster_0016","299;300","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"299;300",299,300,1,3.86890410840072,1,1,1,1,1,1,1
"LEF1","cluster_0017","316;317","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,3,4,2,"316;317",316,317,1,3.87104882428522,0.823529411764706,0.803921568627451,1,1,1,1,1
"LEF1","cluster_0018","307;310","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"307;310",307,310,3,4.91054426718668,1,1,1,1,1,1,1
"LEF1","cluster_0019","348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"348;353",348,353,5,8.60290096420969,1,1,1,1,1,1,1
"LEF1","cluster_0020","297;299;300","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,"297;299;300",297,300,3,9.24104009297655,0.980392156862745,1,1,1,1,1,1
"LEF1","cluster_0021","326;331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,"326;331;332",326,332,6,9.86593102550388,1,1,1,1,1,1,1
"LEF1","cluster_0022","307;310;326;331;332","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,5,5,5,"307;310;326;331;332",307,332,25,14.1271877243845,0.92156862745098,0.941176470588235,1,1,1,1,1
"LEF1","cluster_0023","341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,"341;342;348;353",341,353,12,18.5645329055164,1,1,1,1,1,1,1
