"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0011",0,1,"cluster_0011",0,1
3,"cluster_0013",1,1,"cluster_0013",3.83904271922051,1
4,"cluster_0001",0,0.176470588235294,"cluster_0001",0,0.176470588235294
5,"cluster_0022",25,1,"cluster_0022",14.1271877243845,1
6,"cluster_0009",3,0.529411764705882,"cluster_0009",5.62268236698464,0.352941176470588
7,"cluster_0002",3,0.176470588235294,"cluster_0002",5.4642277587963,0.176470588235294
10,"cluster_0003",5,0.176470588235294,"cluster_0003",8.75922079867838,0.176470588235294
12,"cluster_0007",12,0.176470588235294,"cluster_0007",18.753726269731,0.392156862745098
15,"cluster_0008",22,0.176470588235294,"cluster_0004",18.753726269731,0.176470588235294
19,"cluster_0006",46,0.254901960784314,"cluster_0006",29.3831128371383,0.176470588235294
22,"cluster_0005",56,0.176470588235294,"cluster_0005",37.7235854605577,0.176470588235294
