"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","314;315;316;317;318;319","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.00497512437810945,0.00497512437810945,0.0199004975124378,0.0348258706467662,0.0398009950248756,0.0398009950248756,0.0398009950248756
"LEF1","cluster_0002","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.0099502487562189,0.00497512437810945,0.0398009950248756,0.0348258706467662,0.0646766169154229,0.0398009950248756,0.0398009950248756
"LEF1","cluster_0003","307;310;314;315;316;317;318;319;326;331;332","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,FALSE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.0149253731343284,0.00497512437810945,0.0597014925373134,0.0348258706467662,0.0845771144278607,0.0398009950248756,0.0398009950248756
"LEF1","cluster_0004","307;310;314;315;316;317;318;319","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,12,17,8,"307;310;314;315;316;317;318;319",307,319,12,18.753726269731,0.00497512437810945,0.054726368159204,0.0199004975124378,0.36318407960199,0.0398009950248756,0.427860696517413,0.0398009950248756
"LEF1","cluster_0005","316;317;318;319","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.0099502487562189,0.0099502487562189,0.0398009950248756,0.0447761194029851,0.0646766169154229,0.0646766169154229,0.0646766169154229
"LEF1","cluster_0006","297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,22,27,18,"297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",297,353,56,37.7235854605577,0.0099502487562189,0.0398009950248756,0.0398009950248756,0.303482587064677,0.0646766169154229,0.3681592039801,0.0646766169154229
"LEF1","cluster_0007","297;299;300;307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,15,20,11,"297;299;300;307;310;314;315;316;317;318;319",297,319,22,34.3811137981305,0.0099502487562189,0.208955223880597,0.0398009950248756,0.776119402985075,0.0646766169154229,0.860696517412935,0.0646766169154229
"LEF1","cluster_0008","318","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,6,1,"318",318,318,0,0,0.0248756218905473,0.0248756218905473,0.104477611940299,0.154228855721393,0.199004975124378,0.199004975124378,0.199004975124378
"LEF1","cluster_0009","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.0497512437810945,0.0348258706467662,0.26865671641791,0.258706467661692,0.407960199004975,0.318407960199005,0.318407960199005
"LEF1","cluster_0010","318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,7,2,"318;319",318,319,1,3.85875083414309,0.218905472636816,0.134328358208955,0.82089552238806,0.577114427860697,0.885572139303483,0.681592039800995,0.681592039800995
"LEF1","cluster_0011","314;315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,4,2,"314;315",314,315,1,3.83904271922051,0.805970149253731,0.378109452736318,1,0.950248756218905,1,0.975124378109453,0.975124378109453
"LEF1","cluster_0012","315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"315",315,315,0,0,0.975124378109453,0.975124378109453,1,1,1,1,1
"LEF1","cluster_0013","316","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"316",316,316,0,0,0.975124378109453,0.975124378109453,1,1,1,1,1
"LEF1","cluster_0014","341;342","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"341;342",341,342,1,3.84075422280572,1,0.995024875621891,1,1,1,1,1
"LEF1","cluster_0015","331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"331;332",331,332,1,3.8686882789907,1,1,1,1,1,1,1
