"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0022",0,1,"cluster_0022",0,1
3,"cluster_0014",0,0.94059405940594,"cluster_0014",0,0.94059405940594
4,"cluster_0001",0,0.188118811881188,"cluster_0001",0,0.188118811881188
5,"cluster_0012",5,0.792079207920792,"cluster_0012",10.7390200670266,0.97029702970297
6,"cluster_0021",12,0.94059405940594,"cluster_0060",18.2703963284872,1
7,"cluster_0085",29,1,"cluster_0063",19.1222392517194,1
8,"cluster_0004",14,0.376237623762376,"cluster_0004",24.8149722748183,1
9,"cluster_0008",26,0.623762376237624,"cluster_0008",24.8149722748183,1
10,"cluster_0095",66,1,"cluster_0079",33.6940292336788,1
12,"cluster_0089",204,1,"cluster_0089",48.257838213082,1
13,"cluster_0093",81,1,"cluster_0093",62.7487656691349,1
14,"cluster_0096",209,1,"cluster_0096",106.432002710651,1
15,"cluster_0003",90,0.910891089108911,"cluster_0003",30.4670553056904,0.376237623762376
16,"cluster_0094",204,1,"cluster_0011",37.2047040574173,0.792079207920792
19,"cluster_0013",481,1,"cluster_0013",59.4708937716594,0.920792079207921
23,"cluster_0010",169,0.693069306930693,"cluster_0010",98.3661369577966,1
25,"cluster_0009",209,0.693069306930693,"cluster_0009",88.5030292362922,1
27,"cluster_0019",556,1,"cluster_0019",81.627387101389,0.94059405940594
30,"cluster_0020",556,1,"cluster_0020",95.5046686502812,0.94059405940594
36,"cluster_0007",414,0.623762376237624,"cluster_0007",125.658375610223,0.97029702970297
45,"cluster_0002",556,0.188118811881188,"cluster_0002",125.658375610223,0.188118811881188
57,"cluster_0005",660,0.376237623762376,"cluster_0005",137.959662789527,1
