"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0046",0,1,"cluster_0046",0,1
3,"cluster_0049",0,1,"cluster_0049",0,1
4,"cluster_0039",0,0.649006622516556,"cluster_0039",0,0.649006622516556
5,"cluster_0004",1,0.344370860927152,"cluster_0004",3.8069416859206,0.344370860927152
6,"cluster_0001",0,0.344370860927152,"cluster_0001",0,0.344370860927152
7,"cluster_0005",1,0.344370860927152,"cluster_0005",3.83824243632421,0.344370860927152
8,"cluster_0006",1,0.344370860927152,"cluster_0006",3.84200845912655,0.344370860927152
9,"cluster_0012",2,0.344370860927152,"cluster_0012",6.18787378668958,0.344370860927152
10,"cluster_0009",2,0.344370860927152,"cluster_0009",5.63495350468839,0.344370860927152
11,"cluster_0035",17,0.344370860927152,"cluster_0035",21.5980108574841,0.927152317880795
12,"cluster_0038",29,0.470198675496689,"cluster_0030",18.1657509065824,0.344370860927152
13,"cluster_0033",14,0.344370860927152,"cluster_0033",19.4186634195044,0.470198675496689
14,"cluster_0017",7,0.344370860927152,"cluster_0017",19.8649597784642,0.344370860927152
15,"cluster_0100",75,1,"cluster_0100",37.7342796539168,1
16,"cluster_0036",41,0.344370860927152,"cluster_0036",30.428366469464,0.927152317880795
17,"cluster_0105",136,1,"cluster_0105",56.3672837202574,1
18,"cluster_0016",30,0.344370860927152,"cluster_0016",18.3902540765483,0.344370860927152
20,"cluster_0020",19,0.344370860927152,"cluster_0020",26.4766138318328,0.344370860927152
21,"cluster_0110",341,1,"cluster_0110",90.7917187963748,1
23,"cluster_0106",315,1,"cluster_0106",57.6847693416555,1
27,"cluster_0018",85,0.344370860927152,"cluster_0018",24.4397270852193,0.344370860927152
32,"cluster_0021",72,0.344370860927152,"cluster_0021",31.9796167738139,0.344370860927152
35,"cluster_0019",92,0.344370860927152,"cluster_0019",24.7727050803904,0.344370860927152
47,"cluster_0022",119,0.344370860927152,"cluster_0022",33.5247366283465,0.344370860927152
53,"cluster_0027",610,0.854304635761589,"cluster_0027",42.7011911894739,0.344370860927152
54,"cluster_0028",680,0.874172185430464,"cluster_0028",64.5493762169705,0.344370860927152
58,"cluster_0023",304,0.344370860927152,"cluster_0023",68.4787523615902,0.344370860927152
68,"cluster_0024",680,0.344370860927152,"cluster_0024",90.7917187963748,0.344370860927152
74,"cluster_0032",735,1,"cluster_0032",95.2851541059781,0.344370860927152
