"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0008",0,0.835820895522388,"cluster_0008",0,0.835820895522388
4,"cluster_0002",1,0.407960199004975,"cluster_0002",3.8634365531221,0.36318407960199
5,"cluster_0010",5,0.835820895522388,"cluster_0010",10.7390200670266,0.975124378109453
6,"cluster_0055",26,1,"cluster_0047",19.1222392517194,1
7,"cluster_0045",64,1,"cluster_0045",19.1222392517194,1
8,"cluster_0001",14,0.199004975124378,"cluster_0001",24.8149722748183,1
9,"cluster_0007",26,0.646766169154229,"cluster_0007",24.8149722748183,1
10,"cluster_0068",135,1,"cluster_0068",63.6674991263203,1
12,"cluster_0067",146,1,"cluster_0061",37.2047040574173,1
15,"cluster_0003",90,0.73134328358209,"cluster_0003",30.4670553056904,0.36318407960199
16,"cluster_0069",227,1,"cluster_0069",63.6674991263203,1
20,"cluster_0006",482,0.975124378109453,"cluster_0006",54.9034382347772,0.646766169154229
27,"cluster_0004",250,0.462686567164179,"cluster_0004",92.4652733787123,0.681592039800995
28,"cluster_0005",482,0.825870646766169,"cluster_0005",80.4556137817617,0.507462686567164
42,"cluster_0011",586,0.975124378109453,"cluster_0011",123.021131595348,0.890547263681592
