"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0037",0,1,"cluster_0037",0,1
3,"cluster_0040",0,1,"cluster_0040",0,1
4,"cluster_0001",0,0.143426294820717,"cluster_0001",0,0.143426294820717
5,"cluster_0036",4,0.99601593625498,"cluster_0036",8.70118089686682,1
6,"cluster_0003",0,0.143426294820717,"cluster_0003",0,0.143426294820717
7,"cluster_0006",1,0.143426294820717,"cluster_0006",3.83824243632421,0.143426294820717
8,"cluster_0007",1,0.143426294820717,"cluster_0007",3.84200845912655,0.143426294820717
9,"cluster_0012",3,0.143426294820717,"cluster_0012",9.04455515766254,0.143426294820717
10,"cluster_0028",6,0.143426294820717,"cluster_0022",10.4306424059115,0.143426294820717
11,"cluster_0027",14,0.143426294820717,"cluster_0027",17.3730891035532,0.474103585657371
12,"cluster_0033",29,0.525896414342629,"cluster_0033",21.5980108574841,0.904382470119522
13,"cluster_0025",14,0.143426294820717,"cluster_0025",19.4186634195044,0.358565737051793
14,"cluster_0034",45,0.629482071713147,"cluster_0023",20.2605070518978,0.143426294820717
15,"cluster_0082",276,1,"cluster_0082",61.9223092915631,1
16,"cluster_0029",41,0.143426294820717,"cluster_0029",30.428366469464,0.944223107569721
18,"cluster_0015",30,0.143426294820717,"cluster_0015",18.3902540765483,0.143426294820717
22,"cluster_0026",59,0.143426294820717,"cluster_0026",31.9796167738139,0.358565737051793
32,"cluster_0016",106,0.143426294820717,"cluster_0016",27.8402928325117,0.143426294820717
38,"cluster_0017",106,0.143426294820717,"cluster_0017",33.5247366283465,0.143426294820717
44,"cluster_0021",597,0.569721115537849,"cluster_0021",42.7011911894739,0.143426294820717
50,"cluster_0019",291,0.143426294820717,"cluster_0019",68.4787523615902,0.143426294820717
58,"cluster_0018",597,0.143426294820717,"cluster_0018",68.4787523615902,0.143426294820717
62,"cluster_0024",705,1,"cluster_0024",82.041609497864,0.143426294820717
