"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0014",0,1,"cluster_0014",0,1
3,"cluster_0008",0,0.574850299401198,"cluster_0008",0,0.574850299401198
4,"cluster_0004",1,0.271457085828343,"cluster_0004",3.8634365531221,0.241516966067864
5,"cluster_0007",5,0.516966067864271,"cluster_0007",10.7390200670266,0.87624750499002
6,"cluster_0013",26,0.998003992015968,"cluster_0037",19.1222392517194,1
7,"cluster_0011",64,1,"cluster_0011",19.1222392517194,0.988023952095808
8,"cluster_0002",14,0.0479041916167665,"cluster_0002",24.8149722748183,0.998003992015968
9,"cluster_0006",26,0.295409181636727,"cluster_0006",24.8149722748183,0.956087824351297
10,"cluster_0010",52,0.808383233532934,"cluster_0010",49.1730474243767,1
12,"cluster_0012",470,1,"cluster_0012",67.3470759721608,0.998003992015968
15,"cluster_0001",90,0.307385229540918,"cluster_0001",30.4670553056904,0.0479041916167665
16,"cluster_0005",116,0.307385229540918,"cluster_0005",52.2594922478204,0.295409181636727
18,"cluster_0009",250,0.622754491017964,"cluster_0009",92.4652733787123,0.962075848303393
26,"cluster_0003",586,0.998003992015968,"cluster_0003",112.221559158657,0.215568862275449
