"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0023",0,1,"cluster_0023",0,1
3,"cluster_0015",0,0.946107784431138,"cluster_0015",0,0.946107784431138
4,"cluster_0001",0,0.101796407185629,"cluster_0001",0,0.101796407185629
5,"cluster_0014",5,0.894211576846307,"cluster_0014",10.7390200670266,0.99001996007984
6,"cluster_0021",12,0.992015968063872,"cluster_0061",18.2703963284872,1
7,"cluster_0086",29,1,"cluster_0064",19.1222392517194,1
8,"cluster_0004",14,0.29940119760479,"cluster_0004",24.8149722748183,1
9,"cluster_0009",26,0.718562874251497,"cluster_0009",24.8149722748183,0.988023952095808
10,"cluster_0095",66,1,"cluster_0080",33.6940292336788,1
12,"cluster_0090",204,1,"cluster_0090",48.257838213082,1
13,"cluster_0022",81,0.992015968063872,"cluster_0022",62.7487656691349,1
14,"cluster_0096",209,1,"cluster_0096",106.432002710651,1
15,"cluster_0003",90,0.906187624750499,"cluster_0003",30.4670553056904,0.29940119760479
16,"cluster_0094",204,1,"cluster_0011",37.2047040574173,0.758483033932136
19,"cluster_0020",481,1,"cluster_0020",59.4708937716594,0.976047904191617
23,"cluster_0007",169,0.636726546906188,"cluster_0007",98.3661369577966,1
25,"cluster_0008",209,0.676646706586826,"cluster_0008",88.5030292362922,0.994011976047904
27,"cluster_0013",556,1,"cluster_0013",81.627387101389,0.894211576846307
30,"cluster_0010",556,0.994011976047904,"cluster_0010",95.5046686502812,0.754491017964072
36,"cluster_0012",414,0.786427145708583,"cluster_0012",125.658375610223,0.976047904191617
45,"cluster_0006",556,0.590818363273453,"cluster_0006",125.658375610223,0.610778443113772
57,"cluster_0002",660,0.131736526946108,"cluster_0002",137.959662789527,1
