"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0050",0,1,"cluster_0050",0,1
3,"cluster_0053",0,1,"cluster_0053",0,1
4,"cluster_0039",0,0.572139303482587,"cluster_0039",0,0.572139303482587
5,"cluster_0022",1,0.447761194029851,"cluster_0022",3.8069416859206,0.253731343283582
6,"cluster_0001",0,0.253731343283582,"cluster_0001",0,0.253731343283582
7,"cluster_0004",1,0.253731343283582,"cluster_0004",3.83824243632421,0.253731343283582
8,"cluster_0005",1,0.253731343283582,"cluster_0005",3.84200845912655,0.253731343283582
9,"cluster_0010",2,0.253731343283582,"cluster_0010",6.18787378668958,0.253731343283582
10,"cluster_0007",2,0.253731343283582,"cluster_0007",5.63495350468839,0.253731343283582
11,"cluster_0034",17,0.253731343283582,"cluster_0034",21.5980108574841,0.920398009950249
12,"cluster_0038",29,0.502487562189055,"cluster_0029",18.1657509065824,0.253731343283582
13,"cluster_0032",14,0.253731343283582,"cluster_0032",19.4186634195044,0.447761194029851
14,"cluster_0015",7,0.253731343283582,"cluster_0015",19.8649597784642,0.253731343283582
15,"cluster_0100",75,1,"cluster_0100",37.7342796539168,1
16,"cluster_0033",41,0.253731343283582,"cluster_0033",30.428366469464,0.845771144278607
17,"cluster_0105",136,1,"cluster_0105",56.3672837202574,1
18,"cluster_0014",30,0.253731343283582,"cluster_0014",18.3902540765483,0.253731343283582
20,"cluster_0018",19,0.253731343283582,"cluster_0018",26.4766138318328,0.253731343283582
21,"cluster_0110",341,1,"cluster_0110",90.7917187963748,1
23,"cluster_0106",315,1,"cluster_0106",57.6847693416555,1
27,"cluster_0016",85,0.253731343283582,"cluster_0016",24.4397270852193,0.253731343283582
32,"cluster_0019",72,0.253731343283582,"cluster_0019",31.9796167738139,0.253731343283582
35,"cluster_0017",92,0.253731343283582,"cluster_0017",24.7727050803904,0.253731343283582
47,"cluster_0020",119,0.253731343283582,"cluster_0020",33.5247366283465,0.253731343283582
53,"cluster_0026",610,0.845771144278607,"cluster_0026",42.7011911894739,0.253731343283582
54,"cluster_0027",680,0.845771144278607,"cluster_0027",64.5493762169705,0.253731343283582
58,"cluster_0021",304,0.253731343283582,"cluster_0021",68.4787523615902,0.253731343283582
68,"cluster_0024",680,0.447761194029851,"cluster_0024",90.7917187963748,0.253731343283582
74,"cluster_0031",735,1,"cluster_0031",95.2851541059781,0.253731343283582
