"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0044",0,1,"cluster_0044",0,1
3,"cluster_0051",0,1,"cluster_0051",0,1
4,"cluster_0046",0,1,"cluster_0046",0,1
5,"cluster_0057",0,1,"cluster_0057",0,1
6,"cluster_0055",0,1,"cluster_0055",0,1
7,"cluster_0039",0,0.792022792022792,"cluster_0039",0,0.792022792022792
8,"cluster_0004",0,0.222222222222222,"cluster_0004",0,0.222222222222222
9,"cluster_0116",5,1,"cluster_0108",7.19217136892608,1
10,"cluster_0114",28,1,"cluster_0114",8.57128660120521,1
11,"cluster_0125",4,1,"cluster_0125",12.3635640492538,1
12,"cluster_0132",10,1,"cluster_0132",14.9409988287263,1
13,"cluster_0135",56,1,"cluster_0135",16.4359590532466,1
14,"cluster_0143",16,1,"cluster_0143",23.5408078663414,1
15,"cluster_0142",156,1,"cluster_0142",20.7025571850436,1
16,"cluster_0144",49,1,"cluster_0144",24.037333171548,1
17,"cluster_0005",0,0.222222222222222,"cluster_0005",0,0.222222222222222
18,"cluster_0008",1,0.222222222222222,"cluster_0008",3.82312856179334,0.222222222222222
21,"cluster_0006",0,0.222222222222222,"cluster_0006",0,0.222222222222222
22,"cluster_0019",3,0.222222222222222,"cluster_0019",9.86098965621605,0.222222222222222
24,"cluster_0011",1,0.222222222222222,"cluster_0011",3.8330496996517,0.222222222222222
25,"cluster_0007",0,0.222222222222222,"cluster_0007",0,0.222222222222222
26,"cluster_0038",7,0.222222222222222,"cluster_0038",20.6686413680242,1
27,"cluster_0017",3,0.222222222222222,"cluster_0017",8.29943708934528,0.222222222222222
28,"cluster_0012",1,0.222222222222222,"cluster_0012",3.83615849516153,0.222222222222222
29,"cluster_0034",52,1,"cluster_0034",5.28335546788213,0.222222222222222
30,"cluster_0035",53,1,"cluster_0035",6.46392357628089,0.222222222222222
31,"cluster_0158",70,1,"cluster_0154",32.7347674040919,1
34,"cluster_0001",0,0.222222222222222,"cluster_0001",0,0.222222222222222
36,"cluster_0003",0,0.222222222222222,"cluster_0003",0,0.222222222222222
39,"cluster_0009",1,0.222222222222222,"cluster_0009",3.83033431961232,0.222222222222222
40,"cluster_0014",5,0.222222222222222,"cluster_0014",6.47663315311281,0.222222222222222
42,"cluster_0002",0,0.222222222222222,"cluster_0002",0,0.222222222222222
43,"cluster_0016",5,0.222222222222222,"cluster_0016",8.16220772830489,0.222222222222222
47,"cluster_0018",3,0.222222222222222,"cluster_0018",8.47237351631761,0.222222222222222
48,"cluster_0162",187,1,"cluster_0162",55.8883426216953,1
52,"cluster_0033",53,0.558404558404558,"cluster_0033",13.4014922676544,0.222222222222222
53,"cluster_0036",158,1,"cluster_0036",25.5914592589012,0.222222222222222
54,"cluster_0024",8,0.222222222222222,"cluster_0024",21.819979674601,0.222222222222222
55,"cluster_0025",13,0.222222222222222,"cluster_0025",21.819979674601,0.222222222222222
61,"cluster_0010",1,0.222222222222222,"cluster_0010",3.83239363844582,0.222222222222222
62,"cluster_0013",2,0.222222222222222,"cluster_0013",5.32364264390464,0.222222222222222
64,"cluster_0040",183,1,"cluster_0040",33.6294693832656,0.883190883190883
73,"cluster_0028",21,0.222222222222222,"cluster_0028",33.6290956910827,0.222222222222222
77,"cluster_0015",10,0.222222222222222,"cluster_0015",7.09777549659046,0.222222222222222
79,"cluster_0021",13,0.222222222222222,"cluster_0021",12.7444018298232,0.222222222222222
80,"cluster_0020",3,0.222222222222222,"cluster_0020",10.4585129440088,0.222222222222222
81,"cluster_0022",7,0.222222222222222,"cluster_0022",18.4428372274984,0.222222222222222
82,"cluster_0027",14,0.222222222222222,"cluster_0027",33.2681178006812,0.222222222222222
98,"cluster_0023",13,0.222222222222222,"cluster_0023",20.5731579248301,0.222222222222222
105,"cluster_0026",108,0.222222222222222,"cluster_0026",29.3311526367444,0.222222222222222
138,"cluster_0029",36,0.222222222222222,"cluster_0029",35.0102263631642,0.222222222222222
140,"cluster_0030",77,0.222222222222222,"cluster_0030",43.4830259411647,0.222222222222222
146,"cluster_0031",132,0.222222222222222,"cluster_0031",46.0535597972621,0.222222222222222
160,"cluster_0032",256,0.222222222222222,"cluster_0032",48.0245357812025,0.222222222222222
180,"cluster_0037",345,0.222222222222222,"cluster_0037",65.3856388360625,0.358974358974359
