"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0044",0,1,"cluster_0044",0,1
3,"cluster_0051",0,1,"cluster_0051",0,1
4,"cluster_0046",0,1,"cluster_0046",0,1
5,"cluster_0057",0,1,"cluster_0057",0,1
6,"cluster_0055",0,1,"cluster_0055",0,1
7,"cluster_0039",0,0.640718562874252,"cluster_0039",0,0.640718562874252
8,"cluster_0004",0,0.153692614770459,"cluster_0004",0,0.153692614770459
9,"cluster_0116",5,1,"cluster_0108",7.19217136892608,1
10,"cluster_0114",28,1,"cluster_0114",8.57128660120521,1
11,"cluster_0125",4,1,"cluster_0125",12.3635640492538,1
12,"cluster_0132",10,1,"cluster_0132",14.9409988287263,1
13,"cluster_0135",56,1,"cluster_0135",16.4359590532466,1
14,"cluster_0143",16,1,"cluster_0143",23.5408078663414,1
15,"cluster_0142",156,1,"cluster_0142",20.7025571850436,1
16,"cluster_0144",49,1,"cluster_0144",24.037333171548,1
17,"cluster_0005",0,0.153692614770459,"cluster_0005",0,0.153692614770459
18,"cluster_0008",1,0.153692614770459,"cluster_0008",3.82312856179334,0.153692614770459
21,"cluster_0006",0,0.153692614770459,"cluster_0006",0,0.153692614770459
22,"cluster_0019",3,0.153692614770459,"cluster_0019",9.86098965621605,0.153692614770459
24,"cluster_0011",1,0.153692614770459,"cluster_0011",3.8330496996517,0.153692614770459
25,"cluster_0007",0,0.153692614770459,"cluster_0007",0,0.153692614770459
26,"cluster_0038",7,0.153692614770459,"cluster_0038",20.6686413680242,1
27,"cluster_0017",3,0.153692614770459,"cluster_0017",8.29943708934528,0.153692614770459
28,"cluster_0012",1,0.153692614770459,"cluster_0012",3.83615849516153,0.153692614770459
29,"cluster_0033",52,1,"cluster_0033",5.28335546788213,0.153692614770459
30,"cluster_0034",53,1,"cluster_0034",6.46392357628089,0.153692614770459
31,"cluster_0158",70,1,"cluster_0154",32.7347674040919,1
34,"cluster_0001",0,0.153692614770459,"cluster_0001",0,0.153692614770459
36,"cluster_0003",0,0.153692614770459,"cluster_0003",0,0.153692614770459
39,"cluster_0009",1,0.153692614770459,"cluster_0009",3.83033431961232,0.153692614770459
40,"cluster_0014",5,0.153692614770459,"cluster_0014",6.47663315311281,0.153692614770459
42,"cluster_0002",0,0.153692614770459,"cluster_0002",0,0.153692614770459
43,"cluster_0016",5,0.153692614770459,"cluster_0016",8.16220772830489,0.153692614770459
47,"cluster_0018",3,0.153692614770459,"cluster_0018",8.47237351631761,0.153692614770459
48,"cluster_0162",187,1,"cluster_0162",55.8883426216953,1
52,"cluster_0032",53,0.518962075848303,"cluster_0032",13.4014922676544,0.153692614770459
53,"cluster_0035",158,1,"cluster_0035",25.5914592589012,0.153692614770459
54,"cluster_0024",8,0.153692614770459,"cluster_0024",21.819979674601,0.153692614770459
55,"cluster_0025",13,0.153692614770459,"cluster_0025",21.819979674601,0.153692614770459
61,"cluster_0010",1,0.153692614770459,"cluster_0010",3.83239363844582,0.153692614770459
62,"cluster_0013",2,0.153692614770459,"cluster_0013",5.32364264390464,0.153692614770459
64,"cluster_0041",183,1,"cluster_0041",33.6294693832656,0.892215568862275
73,"cluster_0037",21,0.153692614770459,"cluster_0037",33.6290956910827,0.36127744510978
77,"cluster_0015",10,0.153692614770459,"cluster_0015",7.09777549659046,0.153692614770459
79,"cluster_0021",13,0.153692614770459,"cluster_0021",12.7444018298232,0.153692614770459
80,"cluster_0020",3,0.153692614770459,"cluster_0020",10.4585129440088,0.153692614770459
81,"cluster_0022",7,0.153692614770459,"cluster_0022",18.4428372274984,0.153692614770459
82,"cluster_0027",14,0.153692614770459,"cluster_0027",33.2681178006812,0.153692614770459
98,"cluster_0023",13,0.153692614770459,"cluster_0023",20.5731579248301,0.153692614770459
105,"cluster_0026",108,0.153692614770459,"cluster_0026",29.3311526367444,0.153692614770459
138,"cluster_0028",36,0.153692614770459,"cluster_0028",35.0102263631642,0.153692614770459
140,"cluster_0029",77,0.153692614770459,"cluster_0029",43.4830259411647,0.153692614770459
146,"cluster_0030",132,0.153692614770459,"cluster_0030",46.0535597972621,0.153692614770459
160,"cluster_0031",256,0.153692614770459,"cluster_0031",48.0245357812025,0.153692614770459
180,"cluster_0036",345,0.153692614770459,"cluster_0036",65.3856388360625,0.269461077844311
