"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0023",0,1,"cluster_0023",0,1
3,"cluster_0014",0,0.980392156862745,"cluster_0014",0,0.980392156862745
4,"cluster_0001",0,0.431372549019608,"cluster_0001",0,0.431372549019608
5,"cluster_0009",5,0.803921568627451,"cluster_0009",10.7390200670266,0.980392156862745
6,"cluster_0021",12,0.980392156862745,"cluster_0061",18.2703963284872,1
7,"cluster_0086",29,1,"cluster_0064",19.1222392517194,1
8,"cluster_0003",14,0.431372549019608,"cluster_0003",24.8149722748183,1
9,"cluster_0010",26,0.803921568627451,"cluster_0010",24.8149722748183,0.980392156862745
10,"cluster_0095",66,1,"cluster_0080",33.6940292336788,1
12,"cluster_0090",204,1,"cluster_0090",48.257838213082,1
13,"cluster_0022",81,0.980392156862745,"cluster_0022",62.7487656691349,1
14,"cluster_0096",209,1,"cluster_0096",106.432002710651,1
15,"cluster_0006",90,0.96078431372549,"cluster_0006",30.4670553056904,0.705882352941177
16,"cluster_0094",204,1,"cluster_0008",37.2047040574173,0.803921568627451
19,"cluster_0019",481,1,"cluster_0019",59.4708937716594,0.980392156862745
23,"cluster_0011",169,0.803921568627451,"cluster_0011",98.3661369577966,1
25,"cluster_0013",209,0.96078431372549,"cluster_0013",88.5030292362922,1
27,"cluster_0020",556,1,"cluster_0020",81.627387101389,0.980392156862745
30,"cluster_0007",556,0.980392156862745,"cluster_0007",95.5046686502812,0.705882352941177
36,"cluster_0012",414,0.96078431372549,"cluster_0012",125.658375610223,0.980392156862745
45,"cluster_0002",556,0.431372549019608,"cluster_0002",125.658375610223,0.431372549019608
57,"cluster_0004",660,0.431372549019608,"cluster_0004",137.959662789527,1
