"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0036",0,1,"cluster_0036",0,1
3,"cluster_0039",0,1,"cluster_0039",0,1
4,"cluster_0001",0,0.490196078431373,"cluster_0001",0,0.490196078431373
5,"cluster_0063",4,1,"cluster_0063",8.70118089686682,1
6,"cluster_0003",0,0.490196078431373,"cluster_0003",0,0.490196078431373
7,"cluster_0006",1,0.490196078431373,"cluster_0006",3.83824243632421,0.490196078431373
8,"cluster_0007",1,0.490196078431373,"cluster_0007",3.84200845912655,0.490196078431373
9,"cluster_0012",3,0.490196078431373,"cluster_0012",9.04455515766254,0.490196078431373
10,"cluster_0030",6,0.490196078431373,"cluster_0024",10.4306424059115,0.490196078431373
11,"cluster_0015",14,0.490196078431373,"cluster_0015",17.3730891035532,0.490196078431373
12,"cluster_0034",29,0.862745098039216,"cluster_0034",21.5980108574841,0.941176470588235
13,"cluster_0017",14,0.490196078431373,"cluster_0017",19.4186634195044,0.490196078431373
14,"cluster_0033",45,0.784313725490196,"cluster_0025",20.2605070518978,0.490196078431373
15,"cluster_0082",276,1,"cluster_0082",61.9223092915631,1
16,"cluster_0029",41,0.490196078431373,"cluster_0029",30.428366469464,0.941176470588235
18,"cluster_0016",30,0.490196078431373,"cluster_0016",18.3902540765483,0.490196078431373
22,"cluster_0027",59,0.490196078431373,"cluster_0027",31.9796167738139,0.725490196078431
32,"cluster_0018",106,0.490196078431373,"cluster_0018",27.8402928325117,0.490196078431373
38,"cluster_0019",106,0.490196078431373,"cluster_0019",33.5247366283465,0.490196078431373
44,"cluster_0023",597,0.784313725490196,"cluster_0023",42.7011911894739,0.490196078431373
50,"cluster_0021",291,0.490196078431373,"cluster_0021",68.4787523615902,0.490196078431373
58,"cluster_0020",597,0.490196078431373,"cluster_0020",68.4787523615902,0.490196078431373
62,"cluster_0026",705,1,"cluster_0026",82.041609497864,0.490196078431373
