"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0023",0,1,"cluster_0023",0,1
3,"cluster_0014",0,0.927680798004987,"cluster_0014",0,0.927680798004987
4,"cluster_0001",0,0.117206982543641,"cluster_0001",0,0.117206982543641
5,"cluster_0013",5,0.885286783042394,"cluster_0013",10.7390200670266,0.982543640897756
6,"cluster_0021",12,0.982543640897756,"cluster_0061",18.2703963284872,1
7,"cluster_0086",29,1,"cluster_0064",19.1222392517194,1
8,"cluster_0004",14,0.413965087281795,"cluster_0004",24.8149722748183,1
9,"cluster_0009",26,0.770573566084788,"cluster_0009",24.8149722748183,0.977556109725686
10,"cluster_0095",66,1,"cluster_0080",33.6940292336788,1
12,"cluster_0090",204,1,"cluster_0090",48.257838213082,1
13,"cluster_0022",81,0.982543640897756,"cluster_0022",62.7487656691349,1
14,"cluster_0096",209,1,"cluster_0096",106.432002710651,1
15,"cluster_0003",90,0.927680798004987,"cluster_0003",30.4670553056904,0.321695760598504
16,"cluster_0094",204,1,"cluster_0011",37.2047040574173,0.793017456359102
19,"cluster_0020",481,1,"cluster_0020",59.4708937716594,0.975062344139651
23,"cluster_0008",169,0.660847880299252,"cluster_0008",98.3661369577966,1
25,"cluster_0007",209,0.660847880299252,"cluster_0007",88.5030292362922,0.992518703241895
27,"cluster_0018",556,1,"cluster_0018",81.627387101389,0.945137157107232
30,"cluster_0010",556,0.992518703241895,"cluster_0010",95.5046686502812,0.778054862842893
36,"cluster_0012",414,0.793017456359102,"cluster_0012",125.658375610223,0.977556109725686
45,"cluster_0006",556,0.615960099750623,"cluster_0006",125.658375610223,0.5785536159601
57,"cluster_0002",660,0.174563591022444,"cluster_0002",137.959662789527,1
