"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"SUZ12","cluster_0001","423","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"423",423,423,0,0,0.00498753117206983,0.00498753117206983,0.0623441396508728,0.0723192019950125,0.117206982543641,0.117206982543641,0.117206982543641
"SUZ12","cluster_0002","21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,57,72,60,"21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681",21,681,660,137.959662789527,0.00748129675810474,0.72568578553616,0.0822942643391521,1,0.174563591022444,1,0.174563591022444
"SUZ12","cluster_0003","591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,17,14,"591;594;596;600;604;605;617;636;638;644;651;654;662;681",591,681,90,30.4670553056904,0.0922693266832918,0.0124688279301746,0.793017456359102,0.236907730673317,0.927680798004987,0.321695760598504,0.321695760598504
"SUZ12","cluster_0004","591;594;596;600;604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,9,6,"591;594;596;600;604;605",591,605,14,24.8149722748183,0.0174563591022444,0.376558603491272,0.201995012468828,1,0.413965087281795,1,0.413965087281795
"SUZ12","cluster_0005","604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"604;605",604,605,1,3.8634365531221,0.0324189526184539,0.0249376558603491,0.418952618453865,0.389027431421446,0.615960099750623,0.516209476309227,0.516209476309227
"SUZ12","cluster_0006","21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,45,55,46,"21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577",21,577,556,125.658375610223,0.0324189526184539,0.029925187032419,0.418952618453865,0.423940149625935,0.615960099750623,0.5785536159601,0.5785536159601
"SUZ12","cluster_0007","472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,25,30,25,"472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681",472,681,209,88.5030292362922,0.0374064837905237,0.192019950124688,0.458852867830424,0.965087281795511,0.660847880299252,0.992518703241895,0.660847880299252
"SUZ12","cluster_0008","266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,23,26,21,"266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435",266,435,169,98.3661369577966,0.0374064837905237,0.326683291770574,0.458852867830424,1,0.660847880299252,1,0.660847880299252
"SUZ12","cluster_0009","591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,10,7,"591;594;596;600;604;605;617",591,617,26,24.8149722748183,0.0498753117206983,0.144638403990025,0.543640897755611,0.935162094763092,0.770573566084788,0.977556109725686,0.770573566084788
"SUZ12","cluster_0010","21;54;55;95;102;104;115;117;118;121;195;199;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,30,36,29,"21;54;55;95;102;104;115;117;118;121;195;199;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577",21,577,556,95.5046686502812,0.187032418952618,0.0523690773067332,0.962593516209476,0.593516209476309,0.992518703241895,0.778054862842893,0.778054862842893
