"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"TP53","cluster_0001","239;244;245;248","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,7,8,4,"239;244;245;248",239,248,9,11.0329225049395,0.00332225913621262,0.00332225913621262,0.026578073089701,0.0365448504983389,0.0598006644518272,0.0598006644518272,0.0598006644518272
"TP53","cluster_0002","239;244;245;248;273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,13,14,7,"239;244;245;248;273;277;282",239,282,43,24.3327664888315,0.00332225913621262,0.00332225913621262,0.026578073089701,0.0365448504983389,0.0598006644518272,0.0598006644518272,0.0598006644518272
"TP53","cluster_0003","135;136;159;171;175;197;205;239;244;245;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,23,14,"135;136;159;171;175;197;205;239;244;245;248;273;277;282",135,282,147,29.673820785332,0.0132890365448505,0.00332225913621262,0.0564784053156146,0.0365448504983389,0.109634551495017,0.0598006644518272,0.0598006644518272
"TP53","cluster_0004","239;248;273","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,7,7,3,"239;248;273",239,273,34,9.10653507103553,0.322259136212625,0.00332225913621262,0.940199335548173,0.0365448504983389,0.98671096345515,0.0598006644518272,0.0598006644518272
"TP53","cluster_0005","135;136;239;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,13,7,"135;136;239;248;273;277;282",135,282,147,15.3793277811483,0.348837209302326,0.00332225913621262,0.956810631229236,0.0365448504983389,0.990033222591362,0.0598006644518272,0.0598006644518272
"TP53","cluster_0006","244;245;248","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,7,3,"244;245;248",244,248,4,10.1224179917646,0.00332225913621262,0.0132890365448505,0.026578073089701,0.0730897009966777,0.0598006644518272,0.109634551495017,0.0598006644518272
"TP53","cluster_0007","248","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"248",248,248,0,0,0.00664451827242525,0.00664451827242525,0.0365448504983389,0.053156146179402,0.079734219269103,0.079734219269103,0.079734219269103
"TP53","cluster_0008","171;175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,4,"171;175;244;245",171,245,74,12.5950240968408,0.601328903654485,0.00664451827242525,0.993355481727575,0.053156146179402,1,0.079734219269103,0.079734219269103
"TP53","cluster_0009","273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"273;277;282",273,282,9,10.2477570716718,0.0299003322259136,0.0166112956810631,0.152823920265781,0.0897009966777409,0.26578073089701,0.152823920265781,0.152823920265781
"TP53","cluster_0010","175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,5,5,3,"175;244;245",175,245,70,7.8782067756565,0.956810631229236,0.0166112956810631,1,0.0897009966777409,1,0.152823920265781,0.152823920265781
"TP53","cluster_0011","239;244;245;248;273;277;282;327","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,14,15,8,"239;244;245;248;273;277;282;327",239,327,88,35.4998671265119,0.0199335548172757,0.0863787375415282,0.116279069767442,0.498338870431894,0.186046511627907,0.647840531561462,0.186046511627907
"TP53","cluster_0012","135;136;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,4,"135;136;277;282",135,282,147,12.1192066572033,0.870431893687708,0.0332225913621262,1,0.196013289036545,1,0.27906976744186,0.27906976744186
"TP53","cluster_0013","105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,25,16,"105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282",105,282,177,42.6209890664213,0.0431893687707641,0.0830564784053156,0.245847176079734,0.478405315614618,0.385382059800664,0.637873754152824,0.385382059800664
"TP53","cluster_0014","105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282;327","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,20,26,17,"105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282;327",105,327,222,45.207812433251,0.0664451827242525,0.0465116279069767,0.368770764119601,0.275747508305648,0.561461794019934,0.421926910299003,0.421926910299003
"TP53","cluster_0015","282","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"282",282,282,0,0,0.0498338870431894,0.0498338870431894,0.299003322259136,0.335548172757475,0.465116279069767,0.465116279069767,0.465116279069767
"TP53","cluster_0016","171;175","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"171;175",171,175,4,12.5950240968408,0.209302325581395,0.737541528239203,0.833887043189369,1,0.930232558139535,1,0.930232558139535
"TP53","cluster_0017","159;171;175;197;205;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,10,7,"159;171;175;197;205;244;245",159,245,86,23.2424791491786,0.495016611295681,0.222591362126246,0.990033222591362,0.867109634551495,1,0.943521594684385,0.943521594684385
"TP53","cluster_0018","244;245","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,2,"244;245",244,245,1,3.87020232029283,0.239202657807309,0.232558139534884,0.86046511627907,0.880398671096346,0.950166112956811,0.946843853820598,0.946843853820598
"TP53","cluster_0019","171","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"171",171,171,0,0,0.744186046511628,0.744186046511628,1,1,1,1,1
"TP53","cluster_0020","175","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"175",175,175,0,0,0.744186046511628,0.744186046511628,1,1,1,1,1
"TP53","cluster_0021","245","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"245",245,245,0,0,0.744186046511628,0.744186046511628,1,1,1,1,1
