"cluster_id","event_id","subject_id","loc_start","loc_end","span_aa","affected_residues_in_cluster"
"cluster_0001","9","PASRPV",248,248,1,"248"
"cluster_0001","10","PAUPXU",248,248,1,"248"
"cluster_0001","11","PAWFLB",248,248,1,"248"
"cluster_0001","12","PAWHJR",248,248,1,"248"
"cluster_0002","9","PASRPV",248,248,1,"248"
"cluster_0002","10","PAUPXU",248,248,1,"248"
"cluster_0002","15","PAUPXU",244,244,1,"244"
"cluster_0002","13","PAUXAB",245,245,1,"245"
"cluster_0002","14","PAVUYY",245,245,1,"245"
"cluster_0002","11","PAWFLB",248,248,1,"248"
"cluster_0002","12","PAWHJR",248,248,1,"248"
"cluster_0003","9","PASRPV",248,248,1,"248"
"cluster_0003","16","PATTDP",239,239,1,"239"
"cluster_0003","10","PAUPXU",248,248,1,"248"
"cluster_0003","15","PAUPXU",244,244,1,"244"
"cluster_0003","13","PAUXAB",245,245,1,"245"
"cluster_0003","14","PAVUYY",245,245,1,"245"
"cluster_0003","11","PAWFLB",248,248,1,"248"
"cluster_0003","12","PAWHJR",248,248,1,"248"
"cluster_0004","9","PASRPV",248,248,1,"248"
"cluster_0004","7","PATFCV",273,273,1,"273"
"cluster_0004","3","PATKVR",282,282,1,"282"
"cluster_0004","16","PATTDP",239,239,1,"239"
"cluster_0004","4","PATYCH",282,282,1,"282"
"cluster_0004","10","PAUPXU",248,248,1,"248"
"cluster_0004","15","PAUPXU",244,244,1,"244"
"cluster_0004","13","PAUXAB",245,245,1,"245"
"cluster_0004","5","PAUZHX",282,282,1,"282"
"cluster_0004","14","PAVUYY",245,245,1,"245"
"cluster_0004","8","PAWDFH",273,273,1,"273"
"cluster_0004","11","PAWFLB",248,248,1,"248"
"cluster_0004","12","PAWHJR",248,248,1,"248"
"cluster_0004","6","PAWKIT",277,277,1,"277"
"cluster_0005","21","PARGIR",171,171,1,"171"
"cluster_0005","28","PARTLX",105,105,1,"105"
"cluster_0005","17","PARWTI",205,205,1,"205"
"cluster_0005","23","PARWTI",159,159,1,"159"
"cluster_0005","9","PASRPV",248,248,1,"248"
"cluster_0005","7","PATFCV",273,273,1,"273"
"cluster_0005","3","PATKVR",282,282,1,"282"
"cluster_0005","22","PATPBW",171,171,1,"171"
"cluster_0005","16","PATTDP",239,239,1,"239"
"cluster_0005","4","PATYCH",282,282,1,"282"
"cluster_0005","18","PAUNZE",197,197,1,"197"
"cluster_0005","19","PAUNZE",175,175,1,"175"
"cluster_0005","10","PAUPXU",248,248,1,"248"
"cluster_0005","15","PAUPXU",244,244,1,"244"
"cluster_0005","24","PAUPXU",149,149,1,"149"
"cluster_0005","26","PAUPXU",135,135,1,"135"
"cluster_0005","13","PAUXAB",245,245,1,"245"
"cluster_0005","5","PAUZHX",282,282,1,"282"
"cluster_0005","14","PAVUYY",245,245,1,"245"
"cluster_0005","25","PAVWUJ",136,136,1,"136"
"cluster_0005","20","PAWDFH",175,175,1,"175"
"cluster_0005","8","PAWDFH",273,273,1,"273"
"cluster_0005","29","PAWFBD",91,91,1,"91"
"cluster_0005","11","PAWFLB",248,248,1,"248"
"cluster_0005","12","PAWHJR",248,248,1,"248"
"cluster_0005","6","PAWKIT",277,277,1,"277"
"cluster_0006","21","PARGIR",171,171,1,"171"
"cluster_0006","17","PARWTI",205,205,1,"205"
"cluster_0006","23","PARWTI",159,159,1,"159"
"cluster_0006","9","PASRPV",248,248,1,"248"
"cluster_0006","7","PATFCV",273,273,1,"273"
"cluster_0006","3","PATKVR",282,282,1,"282"
"cluster_0006","22","PATPBW",171,171,1,"171"
"cluster_0006","16","PATTDP",239,239,1,"239"
"cluster_0006","4","PATYCH",282,282,1,"282"
"cluster_0006","18","PAUNZE",197,197,1,"197"
"cluster_0006","19","PAUNZE",175,175,1,"175"
"cluster_0006","10","PAUPXU",248,248,1,"248"
"cluster_0006","15","PAUPXU",244,244,1,"244"
"cluster_0006","26","PAUPXU",135,135,1,"135"
"cluster_0006","13","PAUXAB",245,245,1,"245"
"cluster_0006","5","PAUZHX",282,282,1,"282"
"cluster_0006","14","PAVUYY",245,245,1,"245"
"cluster_0006","25","PAVWUJ",136,136,1,"136"
"cluster_0006","20","PAWDFH",175,175,1,"175"
"cluster_0006","8","PAWDFH",273,273,1,"273"
"cluster_0006","29","PAWFBD",91,91,1,"91"
"cluster_0006","11","PAWFLB",248,248,1,"248"
"cluster_0006","12","PAWHJR",248,248,1,"248"
"cluster_0006","6","PAWKIT",277,277,1,"277"
"cluster_0007","7","PATFCV",273,273,1,"273"
"cluster_0007","3","PATKVR",282,282,1,"282"
"cluster_0007","4","PATYCH",282,282,1,"282"
"cluster_0007","5","PAUZHX",282,282,1,"282"
"cluster_0007","8","PAWDFH",273,273,1,"273"
"cluster_0007","6","PAWKIT",277,277,1,"277"
"cluster_0008","9","PASRPV",248,248,1,"248"
"cluster_0008","7","PATFCV",273,273,1,"273"
"cluster_0008","16","PATTDP",239,239,1,"239"
"cluster_0008","10","PAUPXU",248,248,1,"248"
"cluster_0008","8","PAWDFH",273,273,1,"273"
"cluster_0008","11","PAWFLB",248,248,1,"248"
"cluster_0008","12","PAWHJR",248,248,1,"248"
"cluster_0009","9","PASRPV",248,248,1,"248"
"cluster_0009","7","PATFCV",273,273,1,"273"
"cluster_0009","3","PATKVR",282,282,1,"282"
"cluster_0009","16","PATTDP",239,239,1,"239"
"cluster_0009","4","PATYCH",282,282,1,"282"
"cluster_0009","10","PAUPXU",248,248,1,"248"
"cluster_0009","26","PAUPXU",135,135,1,"135"
"cluster_0009","5","PAUZHX",282,282,1,"282"
"cluster_0009","25","PAVWUJ",136,136,1,"136"
"cluster_0009","8","PAWDFH",273,273,1,"273"
"cluster_0009","11","PAWFLB",248,248,1,"248"
"cluster_0009","12","PAWHJR",248,248,1,"248"
"cluster_0009","6","PAWKIT",277,277,1,"277"
"cluster_0010","19","PAUNZE",175,175,1,"175"
"cluster_0010","15","PAUPXU",244,244,1,"244"
"cluster_0010","13","PAUXAB",245,245,1,"245"
"cluster_0010","14","PAVUYY",245,245,1,"245"
"cluster_0010","20","PAWDFH",175,175,1,"175"
"cluster_0011","3","PATKVR",282,282,1,"282"
"cluster_0011","4","PATYCH",282,282,1,"282"
"cluster_0011","26","PAUPXU",135,135,1,"135"
"cluster_0011","5","PAUZHX",282,282,1,"282"
"cluster_0011","25","PAVWUJ",136,136,1,"136"
"cluster_0011","6","PAWKIT",277,277,1,"277"
"cluster_0012","21","PARGIR",171,171,1,"171"
"cluster_0012","22","PATPBW",171,171,1,"171"
"cluster_0012","19","PAUNZE",175,175,1,"175"
"cluster_0012","15","PAUPXU",244,244,1,"244"
"cluster_0012","13","PAUXAB",245,245,1,"245"
"cluster_0012","14","PAVUYY",245,245,1,"245"
"cluster_0012","20","PAWDFH",175,175,1,"175"
"cluster_0012","29","PAWFBD",91,91,1,"91"
"cluster_0013","21","PARGIR",171,171,1,"171"
"cluster_0013","28","PARTLX",105,105,1,"105"
"cluster_0013","17","PARWTI",205,205,1,"205"
"cluster_0013","23","PARWTI",159,159,1,"159"
"cluster_0013","31","PARYJG",72,72,1,"72"
"cluster_0013","9","PASRPV",248,248,1,"248"
"cluster_0013","7","PATFCV",273,273,1,"273"
"cluster_0013","3","PATKVR",282,282,1,"282"
"cluster_0013","30","PATKXN",72,72,1,"72"
"cluster_0013","22","PATPBW",171,171,1,"171"
"cluster_0013","16","PATTDP",239,239,1,"239"
"cluster_0013","4","PATYCH",282,282,1,"282"
"cluster_0013","18","PAUNZE",197,197,1,"197"
"cluster_0013","19","PAUNZE",175,175,1,"175"
"cluster_0013","10","PAUPXU",248,248,1,"248"
"cluster_0013","15","PAUPXU",244,244,1,"244"
"cluster_0013","24","PAUPXU",149,149,1,"149"
"cluster_0013","26","PAUPXU",135,135,1,"135"
"cluster_0013","13","PAUXAB",245,245,1,"245"
"cluster_0013","5","PAUZHX",282,282,1,"282"
"cluster_0013","14","PAVUYY",245,245,1,"245"
"cluster_0013","25","PAVWUJ",136,136,1,"136"
"cluster_0013","20","PAWDFH",175,175,1,"175"
"cluster_0013","8","PAWDFH",273,273,1,"273"
"cluster_0013","29","PAWFBD",91,91,1,"91"
"cluster_0013","11","PAWFLB",248,248,1,"248"
"cluster_0013","12","PAWHJR",248,248,1,"248"
"cluster_0013","6","PAWKIT",277,277,1,"277"
"cluster_0014","9","PASRPV",248,248,1,"248"
"cluster_0014","7","PATFCV",273,273,1,"273"
"cluster_0014","3","PATKVR",282,282,1,"282"
"cluster_0014","16","PATTDP",239,239,1,"239"
"cluster_0014","4","PATYCH",282,282,1,"282"
"cluster_0014","1","PAUKTD",327,327,1,"327"
"cluster_0014","10","PAUPXU",248,248,1,"248"
"cluster_0014","15","PAUPXU",244,244,1,"244"
"cluster_0014","13","PAUXAB",245,245,1,"245"
"cluster_0014","5","PAUZHX",282,282,1,"282"
"cluster_0014","14","PAVUYY",245,245,1,"245"
"cluster_0014","8","PAWDFH",273,273,1,"273"
"cluster_0014","2","PAWFBD",306,306,1,"306"
"cluster_0014","11","PAWFLB",248,248,1,"248"
"cluster_0014","12","PAWHJR",248,248,1,"248"
"cluster_0014","6","PAWKIT",277,277,1,"277"
"cluster_0015","21","PARGIR",171,171,1,"171"
"cluster_0015","28","PARTLX",105,105,1,"105"
"cluster_0015","17","PARWTI",205,205,1,"205"
"cluster_0015","23","PARWTI",159,159,1,"159"
"cluster_0015","31","PARYJG",72,72,1,"72"
"cluster_0015","9","PASRPV",248,248,1,"248"
"cluster_0015","7","PATFCV",273,273,1,"273"
"cluster_0015","3","PATKVR",282,282,1,"282"
"cluster_0015","30","PATKXN",72,72,1,"72"
"cluster_0015","22","PATPBW",171,171,1,"171"
"cluster_0015","16","PATTDP",239,239,1,"239"
"cluster_0015","4","PATYCH",282,282,1,"282"
"cluster_0015","1","PAUKTD",327,327,1,"327"
"cluster_0015","18","PAUNZE",197,197,1,"197"
"cluster_0015","19","PAUNZE",175,175,1,"175"
"cluster_0015","10","PAUPXU",248,248,1,"248"
"cluster_0015","15","PAUPXU",244,244,1,"244"
"cluster_0015","24","PAUPXU",149,149,1,"149"
"cluster_0015","26","PAUPXU",135,135,1,"135"
"cluster_0015","13","PAUXAB",245,245,1,"245"
"cluster_0015","5","PAUZHX",282,282,1,"282"
"cluster_0015","14","PAVUYY",245,245,1,"245"
"cluster_0015","25","PAVWUJ",136,136,1,"136"
"cluster_0015","20","PAWDFH",175,175,1,"175"
"cluster_0015","8","PAWDFH",273,273,1,"273"
"cluster_0015","2","PAWFBD",306,306,1,"306"
"cluster_0015","29","PAWFBD",91,91,1,"91"
"cluster_0015","11","PAWFLB",248,248,1,"248"
"cluster_0015","12","PAWHJR",248,248,1,"248"
"cluster_0015","6","PAWKIT",277,277,1,"277"
"cluster_0016","3","PATKVR",282,282,1,"282"
"cluster_0016","4","PATYCH",282,282,1,"282"
"cluster_0016","5","PAUZHX",282,282,1,"282"
"cluster_0017","21","PARGIR",171,171,1,"171"
"cluster_0017","17","PARWTI",205,205,1,"205"
"cluster_0017","23","PARWTI",159,159,1,"159"
"cluster_0017","22","PATPBW",171,171,1,"171"
"cluster_0017","18","PAUNZE",197,197,1,"197"
"cluster_0017","19","PAUNZE",175,175,1,"175"
"cluster_0017","15","PAUPXU",244,244,1,"244"
"cluster_0017","13","PAUXAB",245,245,1,"245"
"cluster_0017","14","PAVUYY",245,245,1,"245"
"cluster_0017","20","PAWDFH",175,175,1,"175"
"cluster_0017","29","PAWFBD",91,91,1,"91"
"cluster_0018","21","PARGIR",171,171,1,"171"
"cluster_0018","22","PATPBW",171,171,1,"171"
"cluster_0018","19","PAUNZE",175,175,1,"175"
"cluster_0018","20","PAWDFH",175,175,1,"175"
"cluster_0019","15","PAUPXU",244,244,1,"244"
"cluster_0019","13","PAUXAB",245,245,1,"245"
"cluster_0019","14","PAVUYY",245,245,1,"245"
"cluster_0020","21","PARGIR",171,171,1,"171"
"cluster_0020","28","PARTLX",105,105,1,"105"
"cluster_0020","17","PARWTI",205,205,1,"205"
"cluster_0020","23","PARWTI",159,159,1,"159"
"cluster_0020","31","PARYJG",72,72,1,"72"
"cluster_0020","30","PATKXN",72,72,1,"72"
"cluster_0020","22","PATPBW",171,171,1,"171"
"cluster_0020","18","PAUNZE",197,197,1,"197"
"cluster_0020","19","PAUNZE",175,175,1,"175"
"cluster_0020","24","PAUPXU",149,149,1,"149"
"cluster_0020","26","PAUPXU",135,135,1,"135"
"cluster_0020","25","PAVWUJ",136,136,1,"136"
"cluster_0020","20","PAWDFH",175,175,1,"175"
"cluster_0020","29","PAWFBD",91,91,1,"91"
"cluster_0021","21","PARGIR",171,171,1,"171"
"cluster_0021","22","PATPBW",171,171,1,"171"
"cluster_0022","19","PAUNZE",175,175,1,"175"
"cluster_0022","20","PAWDFH",175,175,1,"175"
