"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"SUZ12","cluster_0001","423","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"423",423,423,0,0,0.00398406374501992,0.00398406374501992,0.0876494023904383,0.0756972111553785,0.151394422310757,0.151394422310757,0.151394422310757
"SUZ12","cluster_0002","591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,17,14,"591;594;596;600;604;605;617;636;638;644;651;654;662;681",591,681,90,30.4670553056904,0.0796812749003984,0.0119521912350598,0.717131474103586,0.223107569721116,0.900398406374502,0.322709163346614,0.322709163346614
"SUZ12","cluster_0003","21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,57,72,60,"21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681",21,681,660,137.959662789527,0.0119521912350598,0.764940239043825,0.167330677290837,1,0.322709163346614,1,0.322709163346614
"SUZ12","cluster_0004","591;594;596;600;604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,9,6,"591;594;596;600;604;605",591,605,14,24.8149722748183,0.0159362549800797,0.382470119521912,0.223107569721116,1,0.378486055776892,1,0.378486055776892
"SUZ12","cluster_0005","21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,45,55,46,"21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577",21,577,556,125.658375610223,0.0239043824701195,0.0199203187250996,0.330677290836653,0.310756972111554,0.47808764940239,0.442231075697211,0.442231075697211
"SUZ12","cluster_0006","604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"604;605",604,605,1,3.8634365531221,0.0398406374501992,0.0278884462151394,0.529880478087649,0.346613545816733,0.685258964143426,0.51394422310757,0.51394422310757
"SUZ12","cluster_0007","591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,10,7,"591;594;596;600;604;605;617",591,617,26,24.8149722748183,0.0278884462151394,0.147410358565737,0.386454183266932,0.924302788844621,0.51394422310757,0.98804780876494,0.51394422310757
"SUZ12","cluster_0008","472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,25,30,25,"472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681",472,681,209,88.5030292362922,0.0278884462151394,0.207171314741036,0.386454183266932,0.97609561752988,0.51394422310757,1,0.51394422310757
"SUZ12","cluster_0009","266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,23,26,21,"266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435",266,435,169,98.3661369577966,0.047808764940239,0.334661354581673,0.565737051792829,0.99601593625498,0.749003984063745,1,0.749003984063745
"SUZ12","cluster_0010","600;604;605","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,5,6,3,"600;604;605",600,605,5,10.7390200670266,0.0597609561752988,0.159362549800797,0.633466135458167,0.932270916334661,0.824701195219124,0.99203187250996,0.824701195219124
"SUZ12","cluster_0011","21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,36,42,35,"21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435",21,435,414,125.658375610223,0.0597609561752988,0.155378486055777,0.633466135458167,0.932270916334661,0.824701195219124,0.99203187250996,0.824701195219124
"SUZ12","cluster_0012","95;102;104;115;117;118;121;423;431;435;472;474;533;535","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,16,20,14,"95;102;104;115;117;118;121;423;431;435;472;474;533;535",95,535,440,37.2047040574173,0.577689243027888,0.0637450199203187,1,0.637450199203187,1,0.848605577689243,0.848605577689243
"SUZ12","cluster_0013","21;54;55;95;102;104;115;117;118;121;195;199;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,30,36,29,"21;54;55;95;102;104;115;117;118;121;195;199;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577",21,577,556,95.5046686502812,0.195219123505976,0.0637450199203187,0.972111553784861,0.637450199203187,1,0.848605577689243,0.848605577689243
"SUZ12","cluster_0014","54;55;95;102;104;115;117;118;121;423;431;435;472;474;533;535","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,23,16,"54;55;95;102;104;115;117;118;121;423;431;435;472;474;533;535",54,535,481,59.4708937716594,0.398406374501992,0.115537848605578,1,0.860557768924303,1,0.972111553784861,0.972111553784861
"SUZ12","cluster_0015","535","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"535",535,535,0,0,0.119521912350598,0.119521912350598,0.892430278884462,0.876494023904382,0.97609561752988,0.97609561752988,0.97609561752988
"SUZ12","cluster_0016","54","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"54",54,54,0,0,0.119521912350598,0.119521912350598,0.892430278884462,0.876494023904382,0.97609561752988,0.97609561752988,0.97609561752988
"SUZ12","cluster_0017","55","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"55",55,55,0,0,0.119521912350598,0.119521912350598,0.892430278884462,0.876494023904382,0.97609561752988,0.97609561752988,0.97609561752988
