"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0023",0,1,"cluster_0023",0,1
3,"cluster_0015",0,0.97609561752988,"cluster_0015",0,0.97609561752988
4,"cluster_0001",0,0.151394422310757,"cluster_0001",0,0.151394422310757
5,"cluster_0010",5,0.824701195219124,"cluster_0010",10.7390200670266,0.99203187250996
6,"cluster_0021",12,0.98406374501992,"cluster_0061",18.2703963284872,1
7,"cluster_0086",29,1,"cluster_0064",19.1222392517194,1
8,"cluster_0004",14,0.378486055776892,"cluster_0004",24.8149722748183,1
9,"cluster_0007",26,0.51394422310757,"cluster_0007",24.8149722748183,0.98804780876494
10,"cluster_0095",66,1,"cluster_0080",33.6940292336788,1
12,"cluster_0090",204,1,"cluster_0090",48.257838213082,1
13,"cluster_0022",81,0.99203187250996,"cluster_0022",62.7487656691349,1
14,"cluster_0096",209,1,"cluster_0096",106.432002710651,1
15,"cluster_0002",90,0.900398406374502,"cluster_0002",30.4670553056904,0.322709163346614
16,"cluster_0094",204,1,"cluster_0012",37.2047040574173,0.848605577689243
19,"cluster_0014",481,1,"cluster_0014",59.4708937716594,0.972111553784861
23,"cluster_0009",169,0.749003984063745,"cluster_0009",98.3661369577966,1
25,"cluster_0008",209,0.51394422310757,"cluster_0008",88.5030292362922,1
27,"cluster_0019",556,1,"cluster_0019",81.627387101389,0.97609561752988
30,"cluster_0013",556,1,"cluster_0013",95.5046686502812,0.848605577689243
36,"cluster_0011",414,0.824701195219124,"cluster_0011",125.658375610223,0.99203187250996
45,"cluster_0005",556,0.47808764940239,"cluster_0005",125.658375610223,0.442231075697211
57,"cluster_0003",660,0.322709163346614,"cluster_0003",137.959662789527,1
