"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"EZH2","cluster_0001","679","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,6,1,"679",679,679,0,0,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0002","725","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,6,1,"725",725,725,0,0,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0003","726","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,7,1,"726",726,726,0,0,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0004","725;726","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,8,2,"725;726",725,726,1,3.83824243632421,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0005","724;725","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,8,2,"724;725",724,725,1,3.84200845912655,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0006","726;727","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,8,2,"726;727",726,727,1,3.87986520384407,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0007","655;657;658","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"655;657;658",655,658,3,5.4898823302508,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0008","726;727;728","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,10,12,3,"726;727;728",726,728,2,5.63495350468839,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0009","655;657;658;659","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,8,8,4,"655;657;658;659",655,659,4,5.92632997731311,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0010","677;679","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,2,"677;679",677,679,2,6.01881142751623,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0011","724;725;726","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,10,3,"724;725;726",724,726,2,6.18787378668958,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0012","727;728;732;733","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,4,"727;728;732;733",727,733,6,7.12647135684976,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
"EZH2","cluster_0013","655;657;658;659;662","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,9,10,5,"655;657;658;659;662",655,662,7,10.0152675950271,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.111553784860558,0.163346613545817,0.163346613545817,0.163346613545817
