"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","316;317;318;319","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0002","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0003","314;315;316;317;318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0004","307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,17,8,"307;310;314;315;316;317;318;319",307,319,12,18.753726269731,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0005","307;310;314;315;316;317;318;319;326;331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0006","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0007","286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,20,25,16,"286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332",286,332,46,37.808233045198,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0008","286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,24,29,20,"286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",286,353,67,42.9661536328306,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0009","235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,28,34,23,"235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",235,353,118,62.0917870333911,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0010","14;107;111;131;136;137;138;139;157;162;163;164;165;235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,38,50,36,"14;107;111;131;136;137;138;139;157;162;163;164;165;235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",14,353,339,110.718732109793,0.00662251655629139,0.00662251655629139,0.0463576158940397,0.0529801324503311,0.0927152317880795,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0011","107;111;235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,29,36,25,"107;111;235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",107,353,246,77.9299680033298,0.0662251655629139,0.00662251655629139,0.536423841059603,0.0529801324503311,0.774834437086093,0.0927152317880795,0.0927152317880795
"LEF1","cluster_0012","236","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"236",236,236,0,0,0.0132450331125828,0.0132450331125828,0.105960264900662,0.119205298013245,0.211920529801325,0.211920529801325,0.211920529801325
"LEF1","cluster_0013","318","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,6,1,"318",318,318,0,0,0.0132450331125828,0.0132450331125828,0.105960264900662,0.119205298013245,0.211920529801325,0.211920529801325,0.211920529801325
"LEF1","cluster_0014","235;236","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,5,2,"235;236",235,236,1,3.74009745862324,0.0463576158940397,0.0198675496688742,0.390728476821192,0.152317880794702,0.582781456953642,0.298013245033113,0.298013245033113
"LEF1","cluster_0015","318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,7,2,"318;319",318,319,1,3.85875083414309,0.0463576158940397,0.033112582781457,0.390728476821192,0.271523178807947,0.582781456953642,0.470198675496689,0.470198675496689
"LEF1","cluster_0016","235;236;237","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,5,3,"235;236;237",235,237,2,5.96902948560316,0.165562913907285,0.119205298013245,0.887417218543046,0.76158940397351,0.966887417218543,0.940397350993378,0.940397350993378
"LEF1","cluster_0017","138","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"138",138,138,0,0,0.966887417218543,0.966887417218543,1,1,1,1,1
"LEF1","cluster_0018","163","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"163",163,163,0,0,0.966887417218543,0.966887417218543,1,1,1,1,1
"LEF1","cluster_0019","235","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"235",235,235,0,0,0.966887417218543,0.966887417218543,1,1,1,1,1
"LEF1","cluster_0020","297","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"297",297,297,0,0,0.966887417218543,0.966887417218543,1,1,1,1,1
"LEF1","cluster_0021","315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"315",315,315,0,0,0.966887417218543,0.966887417218543,1,1,1,1,1
"LEF1","cluster_0022","316","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"316",316,316,0,0,0.966887417218543,0.966887417218543,1,1,1,1,1
"LEF1","cluster_0023","137;138","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,4,2,"137;138",137,138,1,3.83448536312241,1,0.993377483443709,1,1,1,1,1
"LEF1","cluster_0024","314;315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,4,2,"314;315",314,315,1,3.83904271922051,0.43046357615894,0.245033112582781,1,0.986754966887417,1,1,1
"LEF1","cluster_0025","162;163","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,"162;163",162,163,1,3.84042849171808,1,0.993377483443709,1,1,1,1,1
"LEF1","cluster_0026","341;342","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"341;342",341,342,1,3.84075422280572,1,0.993377483443709,1,1,1,1,1
"LEF1","cluster_0027","138;139","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,3,3,2,"138;139",138,139,1,3.84487255965656,0.43046357615894,0.258278145695364,1,0.986754966887417,1,1,1
"LEF1","cluster_0028","136;137","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,"136;137",136,137,1,3.85746108211088,1,0.993377483443709,1,1,1,1,1
"LEF1","cluster_0029","331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"331;332",331,332,1,3.8686882789907,1,0.993377483443709,1,1,1,1,1
"LEF1","cluster_0030","299;300","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"299;300",299,300,1,3.86890410840072,1,0.993377483443709,1,1,1,1,1
"LEF1","cluster_0031","316;317","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,3,4,2,"316;317",316,317,1,3.87104882428522,0.43046357615894,0.384105960264901,1,1,1,1,1
"LEF1","cluster_0032","296;297","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"296;297",296,297,1,3.87243360175484,1,0.993377483443709,1,1,1,1,1
"LEF1","cluster_0033","307;310","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"307;310",307,310,3,4.91054426718668,1,1,1,1,1,1,1
"LEF1","cluster_0034","137;138;139","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,5,3,"137;138;139",137,139,2,6.09400270758062,0.814569536423841,0.701986754966887,1,1,1,1,1
"LEF1","cluster_0035","348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"348;353",348,353,5,8.60290096420969,1,1,1,1,1,1,1
"LEF1","cluster_0036","162;163;164;165","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,5,4,"162;163;164;165",162,165,3,9.06292651410128,0.973509933774834,0.920529801324503,1,1,1,1,1
"LEF1","cluster_0037","136;137;138;139","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,6,4,"136;137;138;139",136,139,3,9.46462154552415,0.264900662251656,0.337748344370861,0.973509933774834,1,1,1,1
"LEF1","cluster_0038","326;331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,"326;331;332",326,332,6,9.86593102550388,1,0.960264900662252,1,1,1,1,1
"LEF1","cluster_0039","296;297;299;300","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,"296;297;299;300",296,300,4,11.7994322744783,0.443708609271523,0.529801324503311,1,1,1,1,1
"LEF1","cluster_0040","307;310;326;331;332","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,5,5,5,"307;310;326;331;332",307,332,25,14.1271877243845,0.986754966887417,0.271523178807947,1,0.993377483443709,1,1,1
"LEF1","cluster_0041","341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,"341;342;348;353",341,353,12,18.5645329055164,0.973509933774834,0.913907284768212,1,1,1,1,1
"LEF1","cluster_0042","286;296;297;299;300","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,"286;296;297;299;300",286,300,14,21.1589483906928,0.801324503311258,0.768211920529801,1,1,1,1,1
