"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0040",0,1,"cluster_0040",0,1
3,"cluster_0047",0,1,"cluster_0047",0,1
4,"cluster_0042",0,1,"cluster_0042",0,1
5,"cluster_0053",0,1,"cluster_0053",0,1
6,"cluster_0051",0,1,"cluster_0051",0,1
7,"cluster_0039",0,0.98669623059867,"cluster_0039",0,0.98669623059867
8,"cluster_0038",0,0.745011086474501,"cluster_0038",0,0.745011086474501
9,"cluster_0110",5,1,"cluster_0102",7.19217136892608,1
10,"cluster_0108",28,1,"cluster_0108",8.57128660120521,1
11,"cluster_0120",4,1,"cluster_0120",12.3635640492538,1
12,"cluster_0125",10,1,"cluster_0125",14.9409988287263,1
13,"cluster_0129",56,1,"cluster_0129",16.4359590532466,1
14,"cluster_0137",16,1,"cluster_0137",23.5408078663414,1
15,"cluster_0136",47,1,"cluster_0135",20.7025571850436,1
17,"cluster_0004",0,0.164079822616408,"cluster_0004",0,0.164079822616408
18,"cluster_0007",1,0.164079822616408,"cluster_0007",3.82312856179334,0.164079822616408
21,"cluster_0005",0,0.164079822616408,"cluster_0005",0,0.164079822616408
22,"cluster_0018",3,0.164079822616408,"cluster_0018",9.86098965621605,0.164079822616408
24,"cluster_0010",1,0.164079822616408,"cluster_0010",3.8330496996517,0.164079822616408
25,"cluster_0006",0,0.164079822616408,"cluster_0006",0,0.164079822616408
26,"cluster_0035",7,0.164079822616408,"cluster_0035",20.6686413680242,1
27,"cluster_0016",3,0.164079822616408,"cluster_0016",8.29943708934528,0.164079822616408
28,"cluster_0011",1,0.164079822616408,"cluster_0011",3.83615849516153,0.164079822616408
29,"cluster_0030",52,1,"cluster_0030",5.28335546788213,0.164079822616408
30,"cluster_0031",53,1,"cluster_0031",6.46392357628089,0.164079822616408
31,"cluster_0147",70,1,"cluster_0147",41.0708171211628,1
34,"cluster_0001",0,0.164079822616408,"cluster_0001",0,0.164079822616408
36,"cluster_0003",0,0.164079822616408,"cluster_0003",0,0.164079822616408
39,"cluster_0008",1,0.164079822616408,"cluster_0008",3.83033431961232,0.164079822616408
40,"cluster_0013",5,0.164079822616408,"cluster_0013",6.47663315311281,0.164079822616408
42,"cluster_0002",0,0.164079822616408,"cluster_0002",0,0.164079822616408
43,"cluster_0015",5,0.164079822616408,"cluster_0015",8.16220772830489,0.164079822616408
46,"cluster_0149",174,1,"cluster_0149",53.9641285392435,1
47,"cluster_0017",3,0.164079822616408,"cluster_0017",8.47237351631761,0.164079822616408
52,"cluster_0029",53,0.997782705099778,"cluster_0029",13.4014922676544,0.164079822616408
54,"cluster_0023",8,0.164079822616408,"cluster_0023",21.819979674601,0.164079822616408
55,"cluster_0032",13,0.164079822616408,"cluster_0032",21.819979674601,0.283813747228381
61,"cluster_0009",1,0.164079822616408,"cluster_0009",3.83239363844582,0.164079822616408
62,"cluster_0012",2,0.164079822616408,"cluster_0012",5.32364264390464,0.164079822616408
63,"cluster_0037",156,1,"cluster_0037",27.0320279853362,0.71840354767184
73,"cluster_0034",21,0.164079822616408,"cluster_0034",33.6290956910827,0.995565410199557
77,"cluster_0014",10,0.164079822616408,"cluster_0014",7.09777549659046,0.164079822616408
79,"cluster_0020",13,0.164079822616408,"cluster_0020",12.7444018298232,0.164079822616408
80,"cluster_0019",3,0.164079822616408,"cluster_0019",10.4585129440088,0.164079822616408
81,"cluster_0021",7,0.164079822616408,"cluster_0021",18.4428372274984,0.164079822616408
82,"cluster_0033",14,0.164079822616408,"cluster_0033",33.2681178006812,0.694013303769401
98,"cluster_0022",13,0.164079822616408,"cluster_0022",20.5731579248301,0.164079822616408
138,"cluster_0025",36,0.164079822616408,"cluster_0025",35.0102263631642,0.164079822616408
141,"cluster_0024",156,0.164079822616408,"cluster_0024",35.0102263631642,0.164079822616408
143,"cluster_0027",115,0.164079822616408,"cluster_0027",37.2726750985222,0.164079822616408
161,"cluster_0028",239,0.164079822616408,"cluster_0028",48.5378221699326,0.164079822616408
177,"cluster_0036",315,0.164079822616408,"cluster_0036",65.3856388360625,1
