"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"EZH2","cluster_0001","679","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,6,6,1,"679",679,679,0,0,0.00249376558603491,0.00249376558603491,0.0199501246882793,0.0199501246882793,0.0324189526184539,0.0324189526184539,0.0324189526184539
"EZH2","cluster_0002","677;679","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,7,7,2,"677;679",677,679,2,6.01881142751623,0.00249376558603491,0.00249376558603491,0.0199501246882793,0.0199501246882793,0.0324189526184539,0.0324189526184539,0.0324189526184539
"EZH2","cluster_0003","677;679;685","3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,9,9,3,"677;679;685",677,685,8,10.8276047212668,0.00249376558603491,0.00249376558603491,0.0199501246882793,0.0199501246882793,0.0324189526184539,0.0324189526184539,0.0324189526184539
"EZH2","cluster_0004","279;295;436;441;442;443;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724","3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,35,37,24,"279;295;436;441;442;443;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724",279,724,445,68.4787523615902,0.00249376558603491,0.00249376558603491,0.0199501246882793,0.0199501246882793,0.0324189526184539,0.0324189526184539,0.0324189526184539
"EZH2","cluster_0005","295;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,32,33,19,"295;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724",295,724,429,52.2636702308592,0.00498753117206983,0.00249376558603491,0.0723192019950125,0.0199501246882793,0.0997506234413965,0.0324189526184539,0.0324189526184539
"EZH2","cluster_0006","558;560;561;568;572","3D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,11,11,5,"558;560;561;568;572",558,572,14,17.3730891035532,0.00249376558603491,0.00748129675810474,0.0199501246882793,0.0822942643391521,0.0324189526184539,0.134663341645885,0.0324189526184539
"EZH2","cluster_0007","548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,31,32,18,"548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724",548,724,176,52.2636702308592,0.00249376558603491,0.0124688279301746,0.0199501246882793,0.13216957605985,0.0324189526184539,0.206982543640898,0.0324189526184539
"EZH2","cluster_0008","548;553;558;560;561;568;572","1D;3D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,FALSE,13,13,7,"548;553;558;560;561;568;572",548,572,24,30.805527848099,0.00249376558603491,0.117206982543641,0.0199501246882793,0.768079800498753,0.0324189526184539,0.877805486284289,0.0324189526184539
"EZH2","cluster_0009","672;677;679","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,8,8,3,"672;677;679",672,679,7,19.8884561743741,0.00249376558603491,0.266832917705736,0.0199501246882793,0.970074812967581,0.0324189526184539,0.987531172069825,0.0324189526184539
"EZH2","cluster_0010","295;648;651;672;677;679;685","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,13,13,7,"295;648;651;672;677;679;685",295,685,390,21.5980108574841,0.456359102244389,0.00498753117206983,0.99501246882793,0.0448877805486284,1,0.0997506234413965,0.0997506234413965
