"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","314;315;316;317;318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.00662251655629139,0.00662251655629139,0.0264900662251656,0.0463576158940397,0.0596026490066225,0.0596026490066225,0.0596026490066225
"LEF1","cluster_0002","307;310;314;315;316;317;318;319;326;331;332","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.0132450331125828,0.00662251655629139,0.0794701986754967,0.0463576158940397,0.165562913907285,0.0596026490066225,0.0596026490066225
"LEF1","cluster_0003","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.0132450331125828,0.00662251655629139,0.0794701986754967,0.0463576158940397,0.165562913907285,0.0596026490066225,0.0596026490066225
"LEF1","cluster_0004","297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,22,27,18,"297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",297,353,56,37.7235854605577,0.00662251655629139,0.0264900662251656,0.0264900662251656,0.251655629139073,0.0596026490066225,0.324503311258278,0.0596026490066225
"LEF1","cluster_0005","307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,17,8,"307;310;314;315;316;317;318;319",307,319,12,18.753726269731,0.00662251655629139,0.0596026490066225,0.0264900662251656,0.397350993377483,0.0596026490066225,0.490066225165563,0.0596026490066225
"LEF1","cluster_0006","297;299;300;307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,15,20,11,"297;299;300;307;310;314;315;316;317;318;319",297,319,22,34.3811137981305,0.00662251655629139,0.231788079470199,0.0264900662251656,0.827814569536424,0.0596026490066225,0.894039735099338,0.0596026490066225
"LEF1","cluster_0007","316;317;318;319","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.0132450331125828,0.0132450331125828,0.0794701986754967,0.119205298013245,0.165562913907285,0.165562913907285,0.165562913907285
"LEF1","cluster_0008","318","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,6,1,"318",318,318,0,0,0.0198675496688742,0.0198675496688742,0.152317880794702,0.211920529801325,0.278145695364238,0.278145695364238,0.278145695364238
"LEF1","cluster_0009","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.0463576158940397,0.0264900662251656,0.258278145695364,0.251655629139073,0.423841059602649,0.324503311258278,0.324503311258278
"LEF1","cluster_0010","318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,7,2,"318;319",318,319,1,3.85875083414309,0.218543046357616,0.145695364238411,0.821192052980132,0.701986754966887,0.887417218543046,0.794701986754967,0.794701986754967
