"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0011",1,1,"cluster_0011",3.83904271922051,0.966887417218543
4,"cluster_0008",0,0.278145695364238,"cluster_0008",0,0.278145695364238
5,"cluster_0022",25,1,"cluster_0022",14.1271877243845,1
6,"cluster_0009",3,0.423841059602649,"cluster_0009",5.62268236698464,0.324503311258278
7,"cluster_0007",3,0.165562913907285,"cluster_0007",5.4642277587963,0.165562913907285
10,"cluster_0001",5,0.0596026490066225,"cluster_0001",8.75922079867838,0.0596026490066225
12,"cluster_0005",12,0.0596026490066225,"cluster_0005",18.753726269731,0.490066225165563
15,"cluster_0006",22,0.0596026490066225,"cluster_0002",18.753726269731,0.0596026490066225
19,"cluster_0003",46,0.165562913907285,"cluster_0003",29.3831128371383,0.0596026490066225
22,"cluster_0004",56,0.0596026490066225,"cluster_0004",37.7235854605577,0.324503311258278
