"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"TP53","cluster_0001","248","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"248",248,248,0,0,0.00398406374501992,0.00398406374501992,0.0318725099601594,0.0438247011952191,0.051792828685259,0.051792828685259,0.051792828685259
"TP53","cluster_0002","135;136;159;171;175;197;205;239;244;245;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,23,14,"135;136;159;171;175;197;205;239;244;245;248;273;277;282",135,282,147,29.673820785332,0.00796812749003984,0.00398406374501992,0.0438247011952191,0.0438247011952191,0.0677290836653386,0.051792828685259,0.051792828685259
"TP53","cluster_0003","239;248;273","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,7,7,3,"239;248;273",239,273,34,9.10653507103553,0.314741035856574,0.00398406374501992,0.948207171314741,0.0438247011952191,0.98406374501992,0.051792828685259,0.051792828685259
"TP53","cluster_0004","135;136;239;248;273;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,13,7,"135;136;239;248;273;277;282",135,282,147,15.3793277811483,0.358565737051793,0.00398406374501992,0.968127490039841,0.0438247011952191,0.99203187250996,0.051792828685259,0.051792828685259
"TP53","cluster_0005","239;244;245;248;273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,13,14,7,"239;244;245;248;273;277;282",239,282,43,24.3327664888315,0.00398406374501992,0.0119521912350598,0.0318725099601594,0.0557768924302789,0.051792828685259,0.0956175298804781,0.051792828685259
"TP53","cluster_0006","244;245;248","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,7,3,"244;245;248",244,248,4,10.1224179917646,0.00398406374501992,0.0239043824701195,0.0318725099601594,0.127490039840637,0.051792828685259,0.223107569721116,0.051792828685259
"TP53","cluster_0007","239;244;245;248","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,7,8,4,"239;244;245;248",239,248,9,11.0329225049395,0.00796812749003984,0.00796812749003984,0.0438247011952191,0.047808764940239,0.0677290836653386,0.0677290836653386,0.0677290836653386
"TP53","cluster_0008","171;175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,4,"171;175;244;245",171,245,74,12.5950240968408,0.697211155378486,0.0159362549800797,1,0.0956175298804781,1,0.135458167330677,0.135458167330677
"TP53","cluster_0009","273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"273;277;282",273,282,9,10.2477570716718,0.0239043824701195,0.0278884462151394,0.151394422310757,0.139442231075697,0.223107569721116,0.247011952191235,0.223107569721116
"TP53","cluster_0010","282","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"282",282,282,0,0,0.0398406374501992,0.0398406374501992,0.262948207171315,0.227091633466135,0.370517928286853,0.370517928286853,0.370517928286853
"TP53","cluster_0011","175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,5,5,3,"175;244;245",175,245,70,7.8782067756565,0.936254980079681,0.0438247011952191,1,0.239043824701195,1,0.386454183266932,0.386454183266932
"TP53","cluster_0012","135;136;277;282","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,4,"135;136;277;282",135,282,147,12.1192066572033,0.868525896414343,0.051792828685259,1,0.286852589641434,1,0.450199203187251,0.450199203187251
"TP53","cluster_0013","105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,25,16,"105;135;136;149;159;171;175;197;205;239;244;245;248;273;277;282",105,282,177,42.6209890664213,0.0597609561752988,0.115537848605578,0.350597609561753,0.569721115537849,0.50996015936255,0.717131474103586,0.50996015936255
"TP53","cluster_0014","159;171;175;197;205;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,10,7,"159;171;175;197;205;244;245",159,245,86,23.2424791491786,0.49800796812749,0.227091633466135,1,0.856573705179283,1,0.932270916334661,0.932270916334661
"TP53","cluster_0015","171;175","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"171;175",171,175,4,12.5950240968408,0.219123505976096,0.772908366533865,0.852589641434263,1,0.932270916334661,1,0.932270916334661
