"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"SUZ12","cluster_0001","591;594;596;600;604;605;617;636;638;644;651;654;662;681","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,17,14,"591;594;596;600;604;605;617;636;638;644;651;654;662;681",591,681,90,30.4670553056904,0.0266075388026608,0.00443458980044346,0.186252771618625,0.0443458980044346,0.30820399113082,0.0532150776053215,0.0532150776053215
"SUZ12","cluster_0002","591;594;596;600;604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,9,6,"591;594;596;600;604;605",591,605,14,24.8149722748183,0.00443458980044346,0.385809312638581,0.024390243902439,0.993348115299335,0.0532150776053215,0.997782705099778,0.0532150776053215
"SUZ12","cluster_0003","95;102;104;115;117;118;121;195;199;295;431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,26,32,28,"95;102;104;115;117;118;121;195;199;295;431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681",95,681,586,112.221559158657,0.427937915742794,0.0177383592017738,0.995565410199557,0.17960088691796,0.997782705099778,0.232815964523282,0.232815964523282
"SUZ12","cluster_0004","604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,2,"604;605",604,605,1,3.8634365531221,0.0221729490022173,0.0199556541019956,0.148558758314856,0.197339246119734,0.277161862527716,0.250554323725055,0.250554323725055
"SUZ12","cluster_0005","565;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,16,18,15,"565;591;594;596;600;604;605;617;636;638;644;651;654;662;681",565,681,116,52.2594922478204,0.0221729490022173,0.0199556541019956,0.148558758314856,0.197339246119734,0.277161862527716,0.250554323725055,0.250554323725055
"SUZ12","cluster_0006","591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,10,7,"591;594;596;600;604;605;617",591,617,26,24.8149722748183,0.024390243902439,0.190687361419069,0.168514412416851,0.878048780487805,0.297117516629712,0.942350332594235,0.297117516629712
"SUZ12","cluster_0007","600;604;605","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,5,6,3,"600;604;605",600,605,5,10.7390200670266,0.048780487804878,0.135254988913525,0.297117516629712,0.749445676274945,0.478935698447894,0.87139689578714,0.478935698447894
"SUZ12","cluster_0008","605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"605",605,605,0,0,0.057649667405765,0.057649667405765,0.401330376940133,0.436807095343681,0.558758314855876,0.558758314855876,0.558758314855876
"SUZ12","cluster_0009","431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,21,18,"431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681",431,681,250,92.4652733787123,0.0687361419068736,0.195121951219512,0.467849223946785,0.882483370288248,0.631929046563193,0.944567627494457,0.631929046563193
"SUZ12","cluster_0010","565;591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,10,11,8,"565;591;594;596;600;604;605;617",565,617,52,49.1730474243767,0.106430155210643,0.536585365853659,0.580931263858093,1,0.800443458980044,1,0.800443458980044
"SUZ12","cluster_0011","617;636;638;644;651;654;662;681","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,8,8,"617;636;638;644;651;654;662;681",617,681,64,19.1222392517194,0.738359201773836,0.268292682926829,1,0.955654101995565,1,0.984478935698448,0.984478935698448
"SUZ12","cluster_0012","95;102;104;115;117;118;121;195;199;295;431;472;474;565","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,15,14,"95;102;104;115;117;118;121;195;199;295;431;472;474;565",95,565,470,67.3470759721608,0.536585365853659,0.490022172949002,1,0.997782705099778,1,0.997782705099778,0.997782705099778
"SUZ12","cluster_0013","95;102;104;115;117;118;121","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,6,8,7,"95;102;104;115;117;118;121",95,121,26,26.6167052243511,0.467849223946785,0.860310421286031,0.997782705099778,1,0.997782705099778,1,0.997782705099778
"SUZ12","cluster_0014","117","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"117",117,117,0,0,0.831485587583149,0.831485587583149,1,1,1,1,1
"SUZ12","cluster_0015","95","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"95",95,95,0,0,0.831485587583149,0.831485587583149,1,1,1,1,1
"SUZ12","cluster_0016","117;118","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"117;118",117,118,1,3.90551725127415,0.997782705099778,0.997782705099778,1,1,1,1,1
"SUZ12","cluster_0017","591;594","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"591;594",591,594,3,5.18253007709555,1,1,1,1,1,1,1
"SUZ12","cluster_0018","594;596","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"594;596",594,596,2,5.4368757572709,1,1,1,1,1,1,1
"SUZ12","cluster_0019","115;117;118","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,3,3,"115;117;118",115,118,3,5.56420713129912,1,1,1,1,1,1,1
"SUZ12","cluster_0020","636;638","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"636;638",636,638,2,5.57770642827318,1,1,1,1,1,1,1
"SUZ12","cluster_0021","644;681","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"644;681",644,681,37,6.0263425890004,1,1,1,1,1,1,1
"SUZ12","cluster_0022","596;600","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,"596;600",596,600,4,6.37481991902516,1,1,1,1,1,1,1
"SUZ12","cluster_0023","651;654","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"651;654",651,654,3,7.80021076638318,1,1,1,1,1,1,1
"SUZ12","cluster_0024","195;199","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"195;199",195,199,4,8.2622826143869,1,1,1,1,1,1,1
"SUZ12","cluster_0025","591;594;596","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,"591;594;596",591,596,5,8.56433721895629,0.926829268292683,0.895787139689579,1,1,1,1,1
"SUZ12","cluster_0026","115;117;118;121","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,4,4,"115;117;118;121",115,121,6,9.6003272860877,0.953436807095344,0.960088691796009,1,1,1,1,1
"SUZ12","cluster_0027","636;638;644","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,3,3,"636;638;644",636,644,8,10.516931967071,1,1,1,1,1,1,1
"SUZ12","cluster_0028","617;636;638","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,"617;636;638",617,638,21,10.735284672518,1,0.995565410199557,1,1,1,1,1
"SUZ12","cluster_0029","644;651;654;681","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,"644;651;654;681",644,681,37,12.2860927067966,0.993348115299335,0.75609756097561,1,1,1,1,1
"SUZ12","cluster_0030","95;472;474","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,4,3,"95;472;474",95,474,379,13.9476324155751,1,1,1,1,1,1,1
"SUZ12","cluster_0031","95;102;104","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,4,3,"95;102;104",95,104,9,14.0958948988704,0.991130820399113,1,1,1,1,1,1
"SUZ12","cluster_0032","591;594;596;600","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,5,4,"591;594;596;600",591,600,9,14.3102989835992,0.69179600886918,0.88470066518847,1,1,1,1,1
"SUZ12","cluster_0033","431;472;474","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,3,3,"431;472;474",431,474,43,16.4569356807396,1,1,1,1,1,1,1
"SUZ12","cluster_0034","617;636;638;662","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,"617;636;638;662",617,662,45,17.7027778893596,0.995565410199557,0.982261640798226,1,1,1,1,1
"SUZ12","cluster_0035","95;431;472;474","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,5,4,"95;431;472;474",95,474,379,18.5653683507761,0.997782705099778,0.991130820399113,1,1,1,1,1
"SUZ12","cluster_0036","636;638;644;651;654;662","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,5,6,6,"636;638;644;651;654;662",636,662,26,19.1222392517194,0.800443458980044,0.869179600886918,1,1,1,1,1
"SUZ12","cluster_0037","636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,6,7,7,"636;638;644;651;654;662;681",636,681,45,19.1222392517194,0.736141906873614,0.534368070953437,1,1,1,1,1
"SUZ12","cluster_0038","651;654;662","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,"651;654;662",651,662,11,19.1222392517194,0.995565410199557,1,1,1,1,1,1
"SUZ12","cluster_0039","102;104;115;117;118;121","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,6,6,"102;104;115;117;118;121",102,121,19,22.4822608516137,0.957871396895787,0.995565410199557,1,1,1,1,1
