"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"TP53","cluster_0001","135;136;159;171;175;197;205;239;244;245;248;273;277;282","3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,18,23,14,"135;136;159;171;175;197;205;239;244;245;248;273;277;282",135,282,147,29.673820785332,0.00498753117206983,0.00249376558603491,0.0349127182044888,0.0224438902743142,0.0473815461346633,0.0423940149625935,0.0423940149625935
"TP53","cluster_0002","239;248;273","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,FALSE,TRUE,7,7,3,"239;248;273",239,273,34,9.10653507103553,0.331670822942643,0.00249376558603491,0.962593516209476,0.0224438902743142,0.99501246882793,0.0423940149625935,0.0423940149625935
"TP53","cluster_0003","135;136;239;248;273;277;282","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,12,13,7,"135;136;239;248;273;277;282",135,282,147,15.3793277811483,0.356608478802993,0.00249376558603491,0.970074812967581,0.0224438902743142,0.99501246882793,0.0423940149625935,0.0423940149625935
"TP53","cluster_0004","239;244;245;248;273;277;282","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,13,14,7,"239;244;245;248;273;277;282",239,282,43,24.3327664888315,0.00249376558603491,0.00748129675810474,0.029925187032419,0.0473815461346633,0.0423940149625935,0.0822942643391521,0.0423940149625935
"TP53","cluster_0005","244;245;248","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,6,7,3,"244;245;248",244,248,4,10.1224179917646,0.00249376558603491,0.0174563591022444,0.029925187032419,0.114713216957606,0.0423940149625935,0.169576059850374,0.0423940149625935
"TP53","cluster_0006","248","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,4,4,1,"248",248,248,0,0,0.00498753117206983,0.00498753117206983,0.0349127182044888,0.027431421446384,0.0473815461346633,0.0473815461346633,0.0473815461346633
"TP53","cluster_0007","239;244;245;248","1D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,FALSE,7,8,4,"239;244;245;248",239,248,9,11.0329225049395,0.00748129675810474,0.00498753117206983,0.0548628428927681,0.027431421446384,0.0822942643391521,0.0473815461346633,0.0473815461346633
"TP53","cluster_0008","171;175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,4,"171;175;244;245",171,245,74,12.5950240968408,0.663341645885287,0.0124688279301746,1,0.0698254364089776,1,0.119700748129676,0.119700748129676
"TP53","cluster_0009","273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"273;277;282",273,282,9,10.2477570716718,0.0324189526184539,0.0199501246882793,0.199501246882793,0.13216957605985,0.301745635910224,0.192019950124688,0.192019950124688
"TP53","cluster_0010","282","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"282",282,282,0,0,0.029925187032419,0.029925187032419,0.187032418952618,0.199501246882793,0.29426433915212,0.29426433915212,0.29426433915212
