"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"IL7R","cluster_0001","241","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,7,7,1,"241",241,241,0,0,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0002","242","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,33,35,1,"242",242,242,0,0,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0003","243","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,20,20,1,"243",243,243,0,0,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0004","244","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,13,13,1,"244",244,244,0,0,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0005","253","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,9,9,1,"253",253,253,0,0,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0006","253;254","3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,12,13,2,"253;254",253,254,1,3.84977856506059,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0007","243;244","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,30,32,2,"243;244",243,244,1,3.85506044051192,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0008","252;253","1D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,14,14,2,"252;253",252,253,1,3.86336783130988,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0009","241;242","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,39,42,2,"241;242",241,242,1,3.88641981777574,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0010","252;253;254;255","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,18,21,4,"252;253;254;255",252,255,3,5.47061568747065,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0011","241;242;243;244","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,62,73,4,"241;242;243;244",241,244,3,5.54642984270062,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0012","241;242;243;244;245;246;247;248;249;250","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,69,86,10,"241;242;243;244;245;246;247;248;249;250",241,250,9,13.9768335469805,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0013","241;242;243;244;245;246;247;248;249;250;252;253;254;255","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,87,107,14,"241;242;243;244;245;246;247;248;249;250;252;253;254;255",241,255,14,20.3973008263348,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0014","51;210;241;242;243;244;245;246;247;248;249;250;252;253;254;255","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,89,109,16,"51;210;241;242;243;244;245;246;247;248;249;250;252;253;254;255",51,255,204,84.5285751506554,0.0001999600079984,0.0001999600079984,0.0025994801039792,0.00359928014397121,0.00559888022395521,0.00559888022395521,0.00559888022395521
"IL7R","cluster_0015","210;241;242;243;244;245;246;247;248;249;250;252;253;254;255","1D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,88,108,15,"210;241;242;243;244;245;246;247;248;249;250;252;253;254;255",210,255,45,70.2177253191813,0.0001999600079984,0.0015996800639872,0.0025994801039792,0.0263947210557888,0.00559888022395521,0.0413917216556689,0.00559888022395521
"IL7R","cluster_0016","245;246;247;248","1D;3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,FALSE,FALSE,9,10,4,"245;246;247;248",245,248,3,5.56397933137786,0.0113977204559088,0.000999800039992002,0.126374725054989,0.0173965206958608,0.231753649270146,0.026994601079784,0.026994601079784
"IL7R","cluster_0017","252;255","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,8,8,2,"252;255",252,255,3,5.04132938816737,0.0615876824635073,0.0015996800639872,0.500699860027994,0.0263947210557888,0.74005198960208,0.0413917216556689,0.0413917216556689
"IL7R","cluster_0018","245;246;247;248;249;250","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,11,13,6,"245;246;247;248;249;250",245,250,5,8.42230716609172,0.00699860027994401,0.0021995600879824,0.0763847230553889,0.0377924415116977,0.14877024595081,0.0573885222955409,0.0573885222955409
"IL7R","cluster_0019","252","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,5,5,1,"252",252,252,0,0,0.030993801239752,0.030993801239752,0.301539692061588,0.396920615876825,0.510097980403919,0.510097980403919,0.510097980403919
"IL7R","cluster_0020","245;246","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,6,2,"245;246",245,246,1,3.86634375088403,0.0727854429114177,0.0609878024395121,0.582683463307339,0.605678864227155,0.794041191761648,0.734253149370126,0.734253149370126
"IL7R","cluster_0021","254","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"254",254,254,0,0,0.296940611877624,0.296940611877624,0.984003199360128,0.991401719656069,0.999000199960008,0.999000199960008,0.999000199960008
"IL7R","cluster_0022","246;247","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,5,6,2,"246;247",246,247,1,3.85580847553403,0.427314537092581,0.324735052989402,0.997200559888022,0.994601079784043,1,0.999200159968006,0.999200159968006
"IL7R","cluster_0023","254;255","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,5,7,2,"254;255",254,255,1,3.86368451092995,0.427314537092581,0.348330333933213,0.997200559888022,0.996800639872026,1,0.999600079984003,0.999600079984003
"IL7R","cluster_0024","245","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"245",245,245,0,0,0.95380923815237,0.95380923815237,1,1,1,1,1
"IL7R","cluster_0025","246","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"246",246,246,0,0,0.95380923815237,0.95380923815237,1,1,1,1,1
"IL7R","cluster_0026","247","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"247",247,247,0,0,0.95380923815237,0.95380923815237,1,1,1,1,1
"IL7R","cluster_0027","249","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"249",249,249,0,0,1,1,1,1,1,1,1
"IL7R","cluster_0028","255","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"255",255,255,0,0,0.95380923815237,0.95380923815237,1,1,1,1,1
"IL7R","cluster_0029","249;250","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,2,"249;250",249,250,1,3.84781977228664,1,1,1,1,1,1,1
"IL7R","cluster_0030","247;248","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"247;248",247,248,1,3.86780053777337,0.947610477904419,0.913417316536693,1,1,1,1,1
"IL7R","cluster_0031","245;248","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"245;248",245,248,3,5.03760518500606,1,0.958208358328334,1,1,1,1,1
"IL7R","cluster_0032","51;210","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"51;210",51,210,159,20.5270607248091,1,1,1,1,1,1,1
