"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","314;315;316;317;318;319","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.00284900284900285,0.00284900284900285,0.0056980056980057,0.0142450142450142,0.0170940170940171,0.0170940170940171,0.0170940170940171
"LEF1","cluster_0002","316;317;318;319","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.0313390313390313,0.0056980056980057,0.133903133903134,0.0227920227920228,0.253561253561254,0.0313390313390313,0.0313390313390313
"LEF1","cluster_0003","307;310;314;315;316;317;318;319;326;331;332","3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.00854700854700855,0.00854700854700855,0.037037037037037,0.0313390313390313,0.0455840455840456,0.0455840455840456,0.0455840455840456
"LEF1","cluster_0004","314;315;316;317;318;319;326;331;332","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,13,18,9,"314;315;316;317;318;319;326;331;332",314,332,18,15.2581719088494,0.0284900284900285,0.0113960113960114,0.116809116809117,0.0484330484330484,0.222222222222222,0.0740740740740741,0.0740740740740741
"LEF1","cluster_0005","299;300;307;310;314;315;316;317;318;319;326;331;332","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,17,22,13,"299;300;307;310;314;315;316;317;318;319;326;331;332",299,332,33,30.4777692917313,0.0142450142450142,0.13960113960114,0.0626780626780627,0.655270655270655,0.0968660968660969,0.760683760683761,0.0968660968660969
"LEF1","cluster_0006","299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,21,26,17,"299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",299,353,54,32.0359786646202,0.0199430199430199,0.0455840455840456,0.0826210826210826,0.270655270655271,0.153846153846154,0.333333333333333,0.153846153846154
"LEF1","cluster_0007","318","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,6,1,"318",318,318,0,0,0.0398860398860399,0.0398860398860399,0.15954415954416,0.247863247863248,0.301994301994302,0.301994301994302,0.301994301994302
"LEF1","cluster_0008","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.0512820512820513,0.0655270655270655,0.202279202279202,0.393162393162393,0.358974358974359,0.467236467236467,0.358974358974359
"LEF1","cluster_0009","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.113960113960114,0.0797720797720798,0.467236467236467,0.45014245014245,0.672364672364672,0.52991452991453,0.52991452991453
"LEF1","cluster_0010","318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,7,2,"318;319",318,319,1,3.85875083414309,0.341880341880342,0.196581196581197,0.962962962962963,0.766381766381766,0.982905982905983,0.866096866096866,0.866096866096866
