"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0011",1,1,"cluster_0011",3.83904271922051,0.997150997150997
4,"cluster_0007",0,0.301994301994302,"cluster_0007",0,0.301994301994302
5,"cluster_0021",25,1,"cluster_0021",14.1271877243845,1
6,"cluster_0009",3,0.672364672364672,"cluster_0009",5.62268236698464,0.52991452991453
7,"cluster_0002",3,0.253561253561254,"cluster_0002",5.4642277587963,0.0313390313390313
10,"cluster_0001",5,0.0170940170940171,"cluster_0001",8.75922079867838,0.0170940170940171
13,"cluster_0004",18,0.222222222222222,"cluster_0004",15.2581719088494,0.0740740740740741
15,"cluster_0003",25,0.0455840455840456,"cluster_0003",18.753726269731,0.0455840455840456
17,"cluster_0005",33,0.0968660968660969,"cluster_0005",30.4777692917313,0.760683760683761
19,"cluster_0008",46,0.358974358974359,"cluster_0008",29.3831128371383,0.467236467236467
21,"cluster_0006",54,0.153846153846154,"cluster_0006",32.0359786646202,0.333333333333333
