"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0017",0,1,"cluster_0017",0,1
3,"cluster_0010",0,0.335548172757475,"cluster_0010",0,0.335548172757475
4,"cluster_0006",0,0.079734219269103,"cluster_0006",0,0.079734219269103
5,"cluster_0030",34,1,"cluster_0011",7.8782067756565,0.39202657807309
6,"cluster_0005",4,0.0598006644518272,"cluster_0005",10.1224179917646,0.222591362126246
7,"cluster_0007",9,0.079734219269103,"cluster_0002",9.10653507103553,0.0598006644518272
8,"cluster_0015",86,1,"cluster_0015",23.2424791491786,0.930232558139535
12,"cluster_0003",147,0.98671096345515,"cluster_0003",15.3793277811483,0.0598006644518272
13,"cluster_0004",43,0.0598006644518272,"cluster_0004",24.3327664888315,0.0996677740863787
18,"cluster_0001",147,0.079734219269103,"cluster_0001",29.673820785332,0.0598006644518272
19,"cluster_0013",177,0.435215946843854,"cluster_0013",42.6209890664213,0.707641196013289
