"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"SUZ12","cluster_0001","591;594;596;600;604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,9,6,"591;594;596;600;604;605",591,605,14,24.8149722748183,0.0198675496688742,0.450331125827815,0.211920529801325,1,0.298013245033113,1,0.298013245033113
"SUZ12","cluster_0002","591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,17,14,"591;594;596;600;604;605;617;636;638;644;651;654;662;681",591,681,90,30.4670553056904,0.0596026490066225,0.0264900662251656,0.463576158940397,0.304635761589404,0.695364238410596,0.423841059602649,0.423841059602649
"SUZ12","cluster_0003","604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,2,"604;605",604,605,1,3.8634365531221,0.033112582781457,0.033112582781457,0.344370860927152,0.377483443708609,0.503311258278146,0.503311258278146,0.503311258278146
"SUZ12","cluster_0004","431;435;472;474;499;518;533;535;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,27,31,26,"431;435;472;474;499;518;533;535;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681",431,681,250,92.4652733787123,0.0397350993377483,0.0662251655629139,0.370860927152318,0.635761589403974,0.536423841059603,0.735099337748344,0.536423841059603
"SUZ12","cluster_0005","95;102;104;115;117;118;121;166;195;199;230;294;295;309;312;320;322;431;435;472;474;499;518;533;535;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,28,32,29,"95;102;104;115;117;118;121;166;195;199;230;294;295;309;312;320;322;431;435;472;474;499;518;533;535;558;565;567;577",95,577,482,80.4556137817617,0.0993377483443709,0.0463576158940397,0.688741721854305,0.470198675496689,0.821192052980132,0.576158940397351,0.576158940397351
"SUZ12","cluster_0006","591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,10,7,"591;594;596;600;604;605;617",591,617,26,24.8149722748183,0.0529801324503311,0.304635761589404,0.443708609271523,0.993377483443709,0.655629139072848,0.993377483443709,0.655629139072848
"SUZ12","cluster_0007","95;102;104;115;117;118;121;195;199;431;435;472;474;499;518;533;535;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,20,24,21,"95;102;104;115;117;118;121;195;199;431;435;472;474;499;518;533;535;558;565;567;577",95,577,482,54.9034382347772,0.205298013245033,0.0596026490066225,0.933774834437086,0.582781456953642,0.973509933774834,0.695364238410596,0.695364238410596
"SUZ12","cluster_0008","600;604;605","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,5,6,3,"600;604;605",600,605,5,10.7390200670266,0.0794701986754967,0.172185430463576,0.615894039735099,0.874172185430464,0.788079470198676,0.940397350993378,0.788079470198676
"SUZ12","cluster_0009","535","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"535",535,535,0,0,0.0993377483443709,0.0993377483443709,0.688741721854305,0.76158940397351,0.821192052980132,0.821192052980132,0.821192052980132
"SUZ12","cluster_0010","605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"605",605,605,0,0,0.0993377483443709,0.0993377483443709,0.688741721854305,0.76158940397351,0.821192052980132,0.821192052980132,0.821192052980132
