"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"SUZ12","cluster_0001","423","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"423",423,423,0,0,0.00284900284900285,0.00284900284900285,0.0455840455840456,0.0626780626780627,0.0911680911680912,0.0911680911680912,0.0911680911680912
"SUZ12","cluster_0002","21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,57,72,60,"21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681",21,681,660,137.959662789527,0.00854700854700855,0.712250712250712,0.0968660968660969,1,0.199430199430199,1,0.199430199430199
"SUZ12","cluster_0003","591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,17,14,"591;594;596;600;604;605;617;636;638;644;651;654;662;681",591,681,90,30.4670553056904,0.0797720797720798,0.0113960113960114,0.712250712250712,0.216524216524217,0.891737891737892,0.282051282051282,0.282051282051282
"SUZ12","cluster_0004","591;594;596;600;604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,9,6,"591;594;596;600;604;605",591,605,14,24.8149722748183,0.0170940170940171,0.376068376068376,0.182336182336182,1,0.376068376068376,1,0.376068376068376
"SUZ12","cluster_0005","604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,"604;605",604,605,1,3.8634365531221,0.0313390313390313,0.0227920227920228,0.37037037037037,0.358974358974359,0.566951566951567,0.481481481481481,0.481481481481481
"SUZ12","cluster_0006","21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,45,55,46,"21;54;55;95;102;104;115;117;118;121;166;195;199;230;266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577",21,577,556,125.658375610223,0.0313390313390313,0.0256410256410256,0.37037037037037,0.378917378917379,0.566951566951567,0.498575498575499,0.498575498575499
"SUZ12","cluster_0007","472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,25,30,25,"472;474;499;518;533;535;557;558;565;567;577;591;594;596;600;604;605;617;636;638;644;651;654;662;681",472,681,209,88.5030292362922,0.0341880341880342,0.193732193732194,0.41025641025641,0.962962962962963,0.606837606837607,0.991452991452991,0.606837606837607
"SUZ12","cluster_0008","266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,23,26,21,"266;267;268;274;289;294;295;309;312;320;322;341;347;369;370;382;395;398;423;431;435",266,435,169,98.3661369577966,0.0427350427350427,0.333333333333333,0.501424501424501,0.997150997150997,0.712250712250712,1,0.712250712250712
"SUZ12","cluster_0009","591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,10,7,"591;594;596;600;604;605;617",591,617,26,24.8149722748183,0.0484330484330484,0.153846153846154,0.524216524216524,0.934472934472934,0.743589743589744,0.98005698005698,0.743589743589744
"SUZ12","cluster_0010","21;54;55;95;102;104;115;117;118;121;195;199;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,30,36,29,"21;54;55;95;102;104;115;117;118;121;195;199;382;395;398;423;431;435;472;474;499;518;533;535;557;558;565;567;577",21,577,556,95.5046686502812,0.185185185185185,0.056980056980057,0.965811965811966,0.615384615384615,0.991452991452991,0.794871794871795,0.794871794871795
