"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","316;317;318;319","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0002","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0003","314;315;316;317;318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0004","307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,12,17,8,"307;310;314;315;316;317;318;319",307,319,12,18.753726269731,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0005","307;310;314;315;316;317;318;319;326;331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0006","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0007","286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,20,25,16,"286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332",286,332,46,37.808233045198,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0008","286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,24,29,20,"286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",286,353,67,42.9661536328306,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0009","235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,28,34,23,"235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",235,353,118,62.0917870333911,0.00284900284900285,0.00284900284900285,0.0313390313390313,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0769230769230769
"LEF1","cluster_0010","107;111;235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,29,36,25,"107;111;235;236;237;286;296;297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",107,353,246,77.9299680033298,0.0541310541310541,0.00284900284900285,0.398860398860399,0.0512820512820513,0.638176638176638,0.0769230769230769,0.0769230769230769
