"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"TP53","cluster_0001","135;136;159;171;175;197;205;239;244;245;248;273;277;282","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,18,23,14,"135;136;159;171;175;197;205;239;244;245;248;273;277;282",135,282,147,29.673820785332,0.00798403193612774,0.00199600798403194,0.0439121756487026,0.0119760479041916,0.101796407185629,0.0279441117764471,0.0279441117764471
"TP53","cluster_0002","239;248;273","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,FALSE,TRUE,7,7,3,"239;248;273",239,273,34,9.10653507103553,0.335329341317365,0.00199600798403194,0.950099800399202,0.0119760479041916,0.992015968063872,0.0279441117764471,0.0279441117764471
"TP53","cluster_0003","135;136;239;248;273;277;282","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,12,13,7,"135;136;239;248;273;277;282",135,282,147,15.3793277811483,0.337325349301397,0.00199600798403194,0.952095808383233,0.0119760479041916,0.992015968063872,0.0279441117764471,0.0279441117764471
"TP53","cluster_0004","239;244;245;248;273;277;282","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,13,14,7,"239;244;245;248;273;277;282",239,282,43,24.3327664888315,0.00199600798403194,0.00598802395209581,0.0179640718562874,0.0538922155688623,0.0279441117764471,0.0758483033932136,0.0279441117764471
"TP53","cluster_0005","239;244;245;248","1D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,FALSE,7,8,4,"239;244;245;248",239,248,9,11.0329225049395,0.00798403193612774,0.00399201596806387,0.0439121756487026,0.031936127744511,0.101796407185629,0.0499001996007984,0.0499001996007984
"TP53","cluster_0006","244;245;248","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,6,7,3,"244;245;248",244,248,4,10.1224179917646,0.00399201596806387,0.0159680638722555,0.0279441117764471,0.115768463073852,0.0499001996007984,0.167664670658683,0.0499001996007984
"TP53","cluster_0007","248","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"248",248,248,0,0,0.00598802395209581,0.00598802395209581,0.031936127744511,0.0538922155688623,0.0758483033932136,0.0758483033932136,0.0758483033932136
"TP53","cluster_0008","171;175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,4,"171;175;244;245",171,245,74,12.5950240968408,0.654690618762475,0.0159680638722555,1,0.115768463073852,1,0.167664670658683,0.167664670658683
"TP53","cluster_0009","273;277;282","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"273;277;282",273,282,9,10.2477570716718,0.029940119760479,0.0179640718562874,0.149700598802395,0.12375249500998,0.273453093812375,0.17564870259481,0.17564870259481
"TP53","cluster_0010","175;244;245","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,5,5,3,"175;244;245",175,245,70,7.8782067756565,0.926147704590818,0.0339321357285429,1,0.209580838323353,1,0.301397205588822,0.301397205588822
