"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0011",1,1,"cluster_0011",3.83904271922051,0.998003992015968
4,"cluster_0007",0,0.325349301397206,"cluster_0007",0,0.325349301397206
5,"cluster_0021",25,1,"cluster_0021",14.1271877243845,1
6,"cluster_0009",3,0.640718562874252,"cluster_0009",5.62268236698464,0.518962075848303
7,"cluster_0002",3,0.223552894211577,"cluster_0002",5.4642277587963,0.0518962075848303
10,"cluster_0001",5,0.0359281437125748,"cluster_0001",8.75922079867838,0.0359281437125748
13,"cluster_0004",18,0.203592814371257,"cluster_0004",15.2581719088494,0.0858283433133733
15,"cluster_0003",25,0.0858283433133733,"cluster_0003",18.753726269731,0.0698602794411178
17,"cluster_0005",33,0.119760479041916,"cluster_0005",30.4777692917313,0.750499001996008
19,"cluster_0008",46,0.335329341317365,"cluster_0008",29.3831128371383,0.409181636726547
21,"cluster_0006",54,0.125748502994012,"cluster_0006",32.0359786646202,0.335329341317365
