"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"EZH2","cluster_0001","679","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,6,1,"679",679,679,0,0,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0002","725","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,6,1,"725",725,725,0,0,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0003","726","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,7,1,"726",726,726,0,0,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0004","725;726","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,8,2,"725;726",725,726,1,3.83824243632421,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0005","724;725","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,8,2,"724;725",724,725,1,3.84200845912655,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0006","726;727","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,8,2,"726;727",726,727,1,3.87986520384407,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0007","725;726;727","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,9,3,"725;726;727",725,727,2,5.61217061394252,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0008","655;657;658;659","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,8,8,4,"655;657;658;659",655,659,4,5.92632997731311,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0009","677;679","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,7,7,2,"677;679",677,679,2,6.01881142751623,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0010","724;725;726;727","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,11,4,"724;725;726;727",724,727,3,9.04455515766254,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0011","655;657;658;659;662","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,9,10,5,"655;657;658;659;662",655,662,7,10.0152675950271,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0012","677;679;685","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,9,9,3,"677;679;685",677,685,8,10.8276047212668,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0013","655;657;658;659;662;677;679;685","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,19,8,"655;657;658;659;662;677;679;685",655,685,30,18.3902540765483,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0014","621;626;655;657;658;659;662;677;679;685;697;721;724;725;726;727","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,32,35,16,"621;626;655;657;658;659;662;677;679;685;697;721;724;725;726;727",621,727,106,27.8402928325117,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0015","621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,38,41,21,"621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727",621,727,106,33.5247366283465,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0016","130;132;145;146;147;148;156;158;279;280;295;298;436;441;442;443;444;527;548;553;558;560;561;568;572;621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,58,71,46,"130;132;145;146;147;148;156;158;279;280;295;298;436;441;442;443;444;527;548;553;558;560;561;568;572;621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727",130,727,597,68.4787523615902,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0017","436;441;442;443;444;527;548;553;558;560;561;568;572;621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,50,59,34,"436;441;442;443;444;527;548;553;558;560;561;568;572;621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727",436,727,291,68.4787523615902,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0399113082039911,0.0598669623059867,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0018","655;657;658","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"655;657;658",655,658,3,5.4898823302508,0.00886917960088692,0.00221729490022173,0.141906873614191,0.0399113082039911,0.254988913525499,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0019","130;132;145;146;147;148;156;158;295;298;621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,44,51,31,"130;132;145;146;147;148;156;158;295;298;621;626;648;651;652;655;657;658;659;662;668;672;677;679;685;697;721;724;725;726;727",130,727,597,42.7011911894739,0.0288248337028825,0.00221729490022173,0.339246119733925,0.0399113082039911,0.560975609756098,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0020","697;724;725;726;727","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,10,12,5,"697;724;725;726;727",697,727,30,10.4306424059115,0.16629711751663,0.00221729490022173,0.915742793791574,0.0399113082039911,0.988913525498891,0.0598669623059867,0.0598669623059867
"EZH2","cluster_0021","648;651;652;655;657;658;659;662","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,13,14,8,"648;651;652;655;657;658;659;662",648,662,14,19.4186634195044,0.00221729490022173,0.00665188470066519,0.0266075388026608,0.159645232815965,0.0598669623059867,0.228381374722838,0.0598669623059867
"EZH2","cluster_0022","668;672;677;679;685;697;721;724;725;726;727","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,22,24,11,"668;672;677;679;685;697;721;724;725;726;727",668,727,59,31.9796167738139,0.00221729490022173,0.00665188470066519,0.0266075388026608,0.159645232815965,0.0598669623059867,0.228381374722838,0.0598669623059867
