"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"PTEN","cluster_0001","232","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,34,36,1,"232",232,232,0,0,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0002","233","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,42,46,1,"233",233,233,0,0,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0003","234","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,36,40,1,"234",234,234,0,0,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0004","241","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,17,18,1,"241",241,241,0,0,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0005","245","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,21,22,1,"245",245,245,0,0,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0006","246","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,25,28,1,"246",246,246,0,0,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0007","240;241","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,20,2,"240;241",240,241,1,3.82312856179334,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0008","234;235","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,39,46,2,"234;235",234,235,1,3.83033431961232,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0009","232;233","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,61,81,2,"232;233",232,233,1,3.83239363844582,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0010","244;245","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,24,27,2,"244;245",244,245,1,3.8330496996517,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0011","246;247","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,28,32,2,"246;247",246,247,1,3.83615849516153,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0012","231;232;233","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,62,82,3,"231;232;233",231,233,2,5.32364264390464,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0013","234;235;238;239","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,40,47,4,"234;235;238;239",234,239,5,6.47663315311281,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0014","231;232;233;240;241","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,77,102,5,"231;232;233;240;241",231,241,10,7.09777549659046,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
"PTEN","cluster_0015","234;235;236;237;238;239","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,43,53,6,"234;235;236;237;238;239",234,239,5,8.16220772830489,0.00249376558603491,0.00249376558603491,0.0947630922693267,0.102244389027431,0.167082294264339,0.167082294264339,0.167082294264339
