"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0019",0,1,"cluster_0019",0,1
3,"cluster_0012",0,0.568627450980392,"cluster_0012",0,0.568627450980392
4,"cluster_0001",0,0.313725490196078,"cluster_0001",0,0.313725490196078
5,"cluster_0032",34,1,"cluster_0008",7.8782067756565,0.313725490196078
6,"cluster_0002",4,0.313725490196078,"cluster_0002",10.1224179917646,0.313725490196078
7,"cluster_0003",9,0.313725490196078,"cluster_0007",9.10653507103553,0.313725490196078
8,"cluster_0018",86,1,"cluster_0018",23.2424791491786,0.92156862745098
12,"cluster_0010",147,1,"cluster_0010",15.3793277811483,0.313725490196078
13,"cluster_0004",43,0.313725490196078,"cluster_0004",24.3327664888315,0.313725490196078
14,"cluster_0015",88,0.568627450980392,"cluster_0015",35.4998671265119,0.705882352941177
18,"cluster_0005",147,0.313725490196078,"cluster_0005",29.673820785332,0.313725490196078
19,"cluster_0011",177,0.470588235294118,"cluster_0011",42.6209890664213,0.686274509803922
20,"cluster_0013",222,0.647058823529412,"cluster_0013",45.207812433251,0.568627450980392
