"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0008",0,0.521367521367521,"cluster_0008",0,0.521367521367521
4,"cluster_0004",1,0.253561253561254,"cluster_0004",3.8634365531221,0.222222222222222
5,"cluster_0007",5,0.464387464387464,"cluster_0007",10.7390200670266,0.88034188034188
6,"cluster_0038",26,1,"cluster_0035",19.1222392517194,1
7,"cluster_0011",64,1,"cluster_0011",19.1222392517194,0.982905982905983
8,"cluster_0002",14,0.0740740740740741,"cluster_0002",24.8149722748183,1
9,"cluster_0006",26,0.296296296296296,"cluster_0006",24.8149722748183,0.951566951566952
10,"cluster_0010",52,0.797720797720798,"cluster_0010",49.1730474243767,1
12,"cluster_0043",470,1,"cluster_0043",67.3470759721608,1
15,"cluster_0001",90,0.296296296296296,"cluster_0001",30.4670553056904,0.0740740740740741
16,"cluster_0005",116,0.296296296296296,"cluster_0005",52.2594922478204,0.296296296296296
18,"cluster_0009",250,0.578347578347578,"cluster_0009",92.4652733787123,0.94017094017094
26,"cluster_0003",586,1,"cluster_0003",112.221559158657,0.17948717948718
