"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","314;315;316;317;318;319","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.00497512437810945,0.00497512437810945,0.0298507462686567,0.0298507462686567,0.0398009950248756,0.0398009950248756,0.0398009950248756
"LEF1","cluster_0002","307;310;314;315;316;317;318;319;326;331;332","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.0099502487562189,0.0099502487562189,0.0348258706467662,0.0696517412935323,0.0845771144278607,0.0845771144278607,0.0845771144278607
"LEF1","cluster_0003","316;317;318;319","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.0248756218905473,0.0099502487562189,0.119402985074627,0.0696517412935323,0.243781094527363,0.0845771144278607,0.0845771144278607
"LEF1","cluster_0004","314;315;316;317;318;319;326;331;332","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,13,18,9,"314;315;316;317;318;319;326;331;332",314,332,18,15.2581719088494,0.0248756218905473,0.0099502487562189,0.119402985074627,0.0696517412935323,0.243781094527363,0.0845771144278607,0.0845771144278607
"LEF1","cluster_0005","299;300;307;310;314;315;316;317;318;319;326;331;332","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,17,22,13,"299;300;307;310;314;315;316;317;318;319;326;331;332",299,332,33,30.4777692917313,0.0199004975124378,0.129353233830846,0.0696517412935323,0.681592039800995,0.17910447761194,0.786069651741294,0.17910447761194
"LEF1","cluster_0006","299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,21,26,17,"299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",299,353,54,32.0359786646202,0.0248756218905473,0.0597014925373134,0.119402985074627,0.36318407960199,0.243781094527363,0.462686567164179,0.243781094527363
"LEF1","cluster_0007","318","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,6,1,"318",318,318,0,0,0.0398009950248756,0.0398009950248756,0.199004975124378,0.308457711442786,0.3681592039801,0.3681592039801,0.3681592039801
"LEF1","cluster_0008","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.0646766169154229,0.0646766169154229,0.328358208955224,0.412935323383085,0.54228855721393,0.54228855721393,0.54228855721393
"LEF1","cluster_0009","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.114427860696517,0.0845771144278607,0.592039800995025,0.507462686567164,0.756218905472637,0.626865671641791,0.626865671641791
"LEF1","cluster_0010","318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,7,2,"318;319",318,319,1,3.85875083414309,0.328358208955224,0.194029850746269,0.925373134328358,0.810945273631841,0.970149253731343,0.895522388059702,0.895522388059702
"LEF1","cluster_0011","314;315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,4,2,"314;315",314,315,1,3.83904271922051,0.930348258706468,0.532338308457711,1,0.990049751243781,1,0.995024875621891,0.995024875621891
"LEF1","cluster_0012","315","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"315",315,315,0,0,0.995024875621891,0.995024875621891,1,1,1,1,1
"LEF1","cluster_0013","316","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,2,3,1,"316",316,316,0,0,0.995024875621891,0.995024875621891,1,1,1,1,1
"LEF1","cluster_0014","341;342","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"341;342",341,342,1,3.84075422280572,1,1,1,1,1,1,1
"LEF1","cluster_0015","331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"331;332",331,332,1,3.8686882789907,1,1,1,1,1,1,1
"LEF1","cluster_0016","299;300","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"299;300",299,300,1,3.86890410840072,1,1,1,1,1,1,1
"LEF1","cluster_0017","316;317","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,3,4,2,"316;317",316,317,1,3.87104882428522,0.930348258706468,0.885572139303483,1,1,1,1,1
"LEF1","cluster_0018","307;310","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"307;310",307,310,3,4.91054426718668,1,1,1,1,1,1,1
"LEF1","cluster_0019","348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,"348;353",348,353,5,8.60290096420969,1,1,1,1,1,1,1
"LEF1","cluster_0020","326;331;332","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,"326;331;332",326,332,6,9.86593102550388,0.995024875621891,0.995024875621891,1,1,1,1,1
"LEF1","cluster_0021","307;310;326;331;332","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,5,5,5,"307;310;326;331;332",307,332,25,14.1271877243845,0.945273631840796,0.925373134328358,1,1,1,1,1
"LEF1","cluster_0022","341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,"341;342;348;353",341,353,12,18.5645329055164,0.990049751243781,0.990049751243781,1,1,1,1,1
"LEF1","cluster_0023","299;300;307;310","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,"299;300;307;310",299,310,11,19.7660750023873,0.990049751243781,0.990049751243781,1,1,1,1,1
