"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0011",1,1,"cluster_0011",3.83904271922051,0.995024875621891
4,"cluster_0007",0,0.3681592039801,"cluster_0007",0,0.3681592039801
5,"cluster_0021",25,1,"cluster_0021",14.1271877243845,1
6,"cluster_0009",3,0.756218905472637,"cluster_0009",5.62268236698464,0.626865671641791
7,"cluster_0003",3,0.243781094527363,"cluster_0003",5.4642277587963,0.0845771144278607
10,"cluster_0001",5,0.0398009950248756,"cluster_0001",8.75922079867838,0.0398009950248756
13,"cluster_0004",18,0.243781094527363,"cluster_0004",15.2581719088494,0.0845771144278607
15,"cluster_0002",25,0.0845771144278607,"cluster_0002",18.753726269731,0.0845771144278607
17,"cluster_0005",33,0.17910447761194,"cluster_0005",30.4777692917313,0.786069651741294
19,"cluster_0008",46,0.54228855721393,"cluster_0008",29.3831128371383,0.54228855721393
21,"cluster_0006",54,0.243781094527363,"cluster_0006",32.0359786646202,0.462686567164179
