"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0022",0,1,"cluster_0022",0,1
3,"cluster_0020",0,0.792022792022792,"cluster_0020",0,0.792022792022792
4,"cluster_0014",0,0.131054131054131,"cluster_0014",0,0.131054131054131
5,"cluster_0018",4,0.58974358974359,"cluster_0018",8.70118089686682,0.746438746438746
6,"cluster_0001",0,0.037037037037037,"cluster_0001",0,0.037037037037037
7,"cluster_0002",2,0.037037037037037,"cluster_0002",6.01881142751623,0.037037037037037
8,"cluster_0009",7,0.037037037037037,"cluster_0009",19.8884561743741,0.985754985754986
9,"cluster_0003",8,0.037037037037037,"cluster_0003",10.8276047212668,0.037037037037037
11,"cluster_0006",14,0.037037037037037,"cluster_0006",17.3730891035532,0.131054131054131
13,"cluster_0008",24,0.037037037037037,"cluster_0011",21.5980108574841,0.0997150997150997
14,"cluster_0013",52,0.0997150997150997,"cluster_0013",31.9796167738139,0.849002849002849
18,"cluster_0017",103,0.259259259259259,"cluster_0017",52.2636702308592,0.977207977207977
20,"cluster_0010",429,0.951566951566952,"cluster_0010",35.1638721132926,0.0997150997150997
31,"cluster_0007",176,0.037037037037037,"cluster_0007",52.2636702308592,0.230769230769231
32,"cluster_0005",429,0.0997150997150997,"cluster_0005",52.2636702308592,0.037037037037037
35,"cluster_0004",445,0.037037037037037,"cluster_0004",68.4787523615902,0.037037037037037
38,"cluster_0019",702,1,"cluster_0019",80.4548237273565,0.632478632478632
