"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"EZH2","cluster_0001","679","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,6,6,1,"679",679,679,0,0,0.00221729490022173,0.00221729490022173,0.0199556541019956,0.0155210643015521,0.0288248337028825,0.0288248337028825,0.0288248337028825
"EZH2","cluster_0002","677;679","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,7,7,2,"677;679",677,679,2,6.01881142751623,0.00221729490022173,0.00221729490022173,0.0199556541019956,0.0155210643015521,0.0288248337028825,0.0288248337028825,0.0288248337028825
"EZH2","cluster_0003","677;679;685","3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,9,9,3,"677;679;685",677,685,8,10.8276047212668,0.00221729490022173,0.00221729490022173,0.0199556541019956,0.0155210643015521,0.0288248337028825,0.0288248337028825,0.0288248337028825
"EZH2","cluster_0004","279;295;436;441;442;443;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724","3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,35,37,24,"279;295;436;441;442;443;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724",279,724,445,68.4787523615902,0.00221729490022173,0.00221729490022173,0.0199556541019956,0.0155210643015521,0.0288248337028825,0.0288248337028825,0.0288248337028825
"EZH2","cluster_0005","295;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,32,33,19,"295;548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724",295,724,429,52.2636702308592,0.00443458980044346,0.00221729490022173,0.0598669623059867,0.0155210643015521,0.0842572062084257,0.0288248337028825,0.0288248337028825
"EZH2","cluster_0006","558;560;561;568;572","3D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,11,11,5,"558;560;561;568;572",558,572,14,17.3730891035532,0.00221729490022173,0.00886917960088692,0.0199556541019956,0.0842572062084257,0.0288248337028825,0.137472283813747,0.0288248337028825
"EZH2","cluster_0007","548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,31,32,18,"548;553;558;560;561;568;572;621;626;648;651;672;677;679;685;697;721;724",548,724,176,52.2636702308592,0.00221729490022173,0.0110864745011086,0.0199556541019956,0.117516629711752,0.0288248337028825,0.172949002217295,0.0288248337028825
"EZH2","cluster_0008","548;553;558;560;561;568;572","1D;3D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,FALSE,13,13,7,"548;553;558;560;561;568;572",548,572,24,30.805527848099,0.00221729490022173,0.121951219512195,0.0199556541019956,0.787139689578714,0.0288248337028825,0.891352549889135,0.0288248337028825
"EZH2","cluster_0009","672;677;679","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,8,8,3,"672;677;679",672,679,7,19.8884561743741,0.00221729490022173,0.266075388026608,0.0199556541019956,0.962305986696231,0.0288248337028825,0.98669623059867,0.0288248337028825
"EZH2","cluster_0010","672;677;679;685;697","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,11,11,5,"672;677;679;685;697",672,697,25,21.5980108574841,0.00443458980044346,0.0310421286031042,0.0598669623059867,0.286031042128603,0.0842572062084257,0.416851441241685,0.0842572062084257
"EZH2","cluster_0011","572","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,1,"572",572,572,0,0,0.00665188470066519,0.00665188470066519,0.0709534368070953,0.0554323725055432,0.106430155210643,0.106430155210643,0.106430155210643
"EZH2","cluster_0012","295;621;626;648;651;672;677;679;685;697;721;724","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,20,20,12,"295;621;626;648;651;672;677;679;685;697;721;724",295,724,429,35.1638721132926,0.161862527716186,0.00665188470066519,0.842572062084257,0.0554323725055432,0.940133037694013,0.106430155210643,0.106430155210643
"EZH2","cluster_0013","295;648;651;672;677;679;685","3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,TRUE,13,13,7,"295;648;651;672;677;679;685",295,685,390,21.5980108574841,0.456762749445676,0.00665188470066519,0.995565410199557,0.0554323725055432,1,0.106430155210643,0.106430155210643
"EZH2","cluster_0014","558;560;561","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,"558;560;561",558,561,3,9.2885786856763,0.00665188470066519,0.0155210643015521,0.0709534368070953,0.170731707317073,0.106430155210643,0.246119733924612,0.106430155210643
"EZH2","cluster_0015","672;677;679;685;697;721;724","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,14,14,7,"672;677;679;685;697;721;724",672,724,52,31.9796167738139,0.00886917960088692,0.0997782705099778,0.0864745011086474,0.727272727272727,0.137472283813747,0.831485587583149,0.137472283813747
"EZH2","cluster_0016","548;553;558;560;561","1D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,8,8,5,"548;553;558;560;561",548,561,13,23.9321554608021,0.00886917960088692,0.476718403547672,0.0864745011086474,1,0.137472283813747,1,0.137472283813747
"EZH2","cluster_0017","548;553;558;560;561;568;572;621;626;648;651","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,18,11,"548;553;558;560;561;568;572;621;626;648;651",548,651,103,52.2636702308592,0.0199556541019956,0.199556541019956,0.172949002217295,0.8980044345898,0.312638580931264,0.968957871396896,0.312638580931264
