"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"LEF1","cluster_0001","314;315;316;317;318;319","1D;3D","Sequence-local hotspot also compact in structure",TRUE,TRUE,TRUE,TRUE,TRUE,10,15,6,"314;315;316;317;318;319",314,319,5,8.75922079867838,0.00284900284900285,0.00284900284900285,0.0113960113960114,0.0227920227920228,0.0284900284900285,0.0284900284900285,0.0284900284900285
"LEF1","cluster_0002","307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,TRUE,TRUE,19,24,15,"307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",307,353,46,29.3831128371383,0.0056980056980057,0.00284900284900285,0.0341880341880342,0.0227920227920228,0.056980056980057,0.0284900284900285,0.0284900284900285
"LEF1","cluster_0003","307;310;314;315;316;317;318;319;326;331;332","3D","Nonlocal, 3D-specific hotspot",FALSE,TRUE,TRUE,FALSE,TRUE,15,20,11,"307;310;314;315;316;317;318;319;326;331;332",307,332,25,18.753726269731,0.00854700854700855,0.00284900284900285,0.0341880341880342,0.0227920227920228,0.0598290598290598,0.0284900284900285,0.0284900284900285
"LEF1","cluster_0004","307;310;314;315;316;317;318;319","1D","Linear hotspot without independent 3D enrichment",TRUE,FALSE,TRUE,TRUE,TRUE,12,17,8,"307;310;314;315;316;317;318;319",307,319,12,18.753726269731,0.00284900284900285,0.0512820512820513,0.0113960113960114,0.270655270655271,0.0284900284900285,0.356125356125356,0.0284900284900285
"LEF1","cluster_0005","316;317;318;319","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,7,11,4,"316;317;318;319",316,319,3,5.4642277587963,0.0170940170940171,0.0056980056980057,0.0769230769230769,0.037037037037037,0.111111111111111,0.056980056980057,0.056980056980057
"LEF1","cluster_0006","297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,22,27,18,"297;299;300;307;310;314;315;316;317;318;319;326;331;332;341;342;348;353",297,353,56,37.7235854605577,0.0056980056980057,0.0512820512820513,0.0341880341880342,0.270655270655271,0.056980056980057,0.356125356125356,0.056980056980057
"LEF1","cluster_0007","297;299;300;307;310;314;315;316;317;318;319","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,FALSE,15,20,11,"297;299;300;307;310;314;315;316;317;318;319",297,319,22,34.3811137981305,0.0056980056980057,0.185185185185185,0.0341880341880342,0.723646723646724,0.056980056980057,0.849002849002849,0.056980056980057
"LEF1","cluster_0008","318","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,6,1,"318",318,318,0,0,0.0284900284900285,0.0284900284900285,0.122507122507123,0.131054131054131,0.190883190883191,0.190883190883191,0.190883190883191
"LEF1","cluster_0009","314;315;316;317","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,6,8,4,"314;315;316;317",314,317,3,5.62268236698464,0.0455840455840456,0.0341880341880342,0.196581196581197,0.17948717948718,0.33048433048433,0.256410256410256,0.256410256410256
"LEF1","cluster_0010","318;319","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,FALSE,FALSE,4,7,2,"318;319",318,319,1,3.85875083414309,0.219373219373219,0.13960113960114,0.837606837606838,0.601139601139601,0.914529914529915,0.754985754985755,0.754985754985755
