"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0037",0,1,"cluster_0037",0,1
3,"cluster_0040",0,1,"cluster_0040",0,1
4,"cluster_0028",0,0.14713216957606,"cluster_0028",0,0.14713216957606
5,"cluster_0036",4,0.997506234413965,"cluster_0036",8.70118089686682,1
6,"cluster_0001",0,0.0822942643391521,"cluster_0001",0,0.0822942643391521
7,"cluster_0004",1,0.0822942643391521,"cluster_0004",3.83824243632421,0.0822942643391521
8,"cluster_0005",1,0.0822942643391521,"cluster_0005",3.84200845912655,0.0822942643391521
9,"cluster_0010",3,0.0822942643391521,"cluster_0010",9.04455515766254,0.0822942643391521
10,"cluster_0025",6,0.0822942643391521,"cluster_0020",10.4306424059115,0.0822942643391521
11,"cluster_0024",14,0.0822942643391521,"cluster_0024",17.3730891035532,0.411471321695761
12,"cluster_0033",29,0.521197007481297,"cluster_0033",21.5980108574841,0.860349127182045
13,"cluster_0022",14,0.0822942643391521,"cluster_0022",19.4186634195044,0.231920199501247
14,"cluster_0034",45,0.628428927680798,"cluster_0030",20.2605070518978,0.14713216957606
15,"cluster_0082",276,1,"cluster_0082",61.9223092915631,1
16,"cluster_0026",41,0.0822942643391521,"cluster_0026",30.428366469464,0.932668329177057
18,"cluster_0013",30,0.0822942643391521,"cluster_0013",18.3902540765483,0.0822942643391521
22,"cluster_0023",59,0.0822942643391521,"cluster_0023",31.9796167738139,0.231920199501247
32,"cluster_0014",106,0.0822942643391521,"cluster_0014",27.8402928325117,0.0822942643391521
38,"cluster_0015",106,0.0822942643391521,"cluster_0015",33.5247366283465,0.0822942643391521
44,"cluster_0019",597,0.58354114713217,"cluster_0019",42.7011911894739,0.0822942643391521
50,"cluster_0017",291,0.0822942643391521,"cluster_0017",68.4787523615902,0.0822942643391521
58,"cluster_0016",597,0.0822942643391521,"cluster_0016",68.4787523615902,0.0822942643391521
62,"cluster_0021",705,1,"cluster_0021",82.041609497864,0.0822942643391521
