"protein","cluster_id","candidate_key","tree_sources","hotspot_class","significant_1d","significant_3d","significant_any","best_1d_for_size","best_3d_for_size","n_subjects","n_events","n_residues","residues","residue_min","residue_max","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint"
"SUZ12","cluster_0001","591;594;596;600;604;605;617;636;638;644;651;654;662;681","3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,15,17,14,"591;594;596;600;604;605;617;636;638;644;651;654;662;681",591,681,90,30.4670553056904,0.0249376558603491,0.00498753117206983,0.159600997506234,0.0448877805486284,0.28927680798005,0.0623441396508728,0.0623441396508728
"SUZ12","cluster_0002","591;594;596;600;604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,8,9,6,"591;594;596;600;604;605",591,605,14,24.8149722748183,0.00498753117206983,0.396508728179551,0.0349127182044888,0.997506234413965,0.0623441396508728,1,0.0623441396508728
"SUZ12","cluster_0003","95;102;104;115;117;118;121;195;199;295;431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,26,32,28,"95;102;104;115;117;118;121;195;199;295;431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681",95,681,586,112.221559158657,0.43640897755611,0.0149625935162095,1,0.144638403990025,1,0.194513715710723,0.194513715710723
"SUZ12","cluster_0004","604;605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,4,4,2,"604;605",604,605,1,3.8634365531221,0.0224438902743142,0.0199501246882793,0.14713216957606,0.197007481296758,0.271820448877805,0.249376558603491,0.249376558603491
"SUZ12","cluster_0005","565;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,16,18,15,"565;591;594;596;600;604;605;617;636;638;644;651;654;662;681",565,681,116,52.2594922478204,0.0249376558603491,0.0224438902743142,0.159600997506234,0.219451371571072,0.28927680798005,0.271820448877805,0.271820448877805
"SUZ12","cluster_0006","591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,9,10,7,"591;594;596;600;604;605;617",591,617,26,24.8149722748183,0.027431421446384,0.197007481296758,0.179551122194514,0.877805486284289,0.306733167082294,0.947630922693267,0.306733167082294
"SUZ12","cluster_0007","600;604;605","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,5,6,3,"600;604;605",600,605,5,10.7390200670266,0.0548628428927681,0.144638403990025,0.29925187032419,0.775561097256858,0.486284289276808,0.880299251870324,0.486284289276808
"SUZ12","cluster_0008","605","1D;3D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,3,3,1,"605",605,605,0,0,0.057356608478803,0.057356608478803,0.339152119700748,0.408977556109726,0.511221945137157,0.511221945137157,0.511221945137157
"SUZ12","cluster_0009","431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,18,21,18,"431;472;474;565;591;594;596;600;604;605;617;636;638;644;651;654;662;681",431,681,250,92.4652733787123,0.0698254364089776,0.194513715710723,0.42643391521197,0.875311720698254,0.596009975062344,0.947630922693267,0.596009975062344
"SUZ12","cluster_0010","565;591;594;596;600;604;605;617","1D","Weak clustering evidence",FALSE,FALSE,FALSE,TRUE,TRUE,10,11,8,"565;591;594;596;600;604;605;617",565,617,52,49.1730474243767,0.112219451371571,0.531172069825436,0.603491271820449,1,0.812967581047382,1,0.812967581047382
