"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0012",0,1,"cluster_0012",0,1
3,"cluster_0008",0,0.511221945137157,"cluster_0008",0,0.511221945137157
4,"cluster_0004",1,0.271820448877805,"cluster_0004",3.8634365531221,0.249376558603491
5,"cluster_0007",5,0.486284289276808,"cluster_0007",10.7390200670266,0.880299251870324
6,"cluster_0038",26,1,"cluster_0035",19.1222392517194,1
7,"cluster_0011",64,1,"cluster_0011",19.1222392517194,0.985037406483791
8,"cluster_0002",14,0.0623441396508728,"cluster_0002",24.8149722748183,1
9,"cluster_0006",26,0.306733167082294,"cluster_0006",24.8149722748183,0.947630922693267
10,"cluster_0010",52,0.812967581047382,"cluster_0010",49.1730474243767,1
12,"cluster_0043",470,1,"cluster_0043",67.3470759721608,1
15,"cluster_0001",90,0.28927680798005,"cluster_0001",30.4670553056904,0.0623441396508728
16,"cluster_0005",116,0.28927680798005,"cluster_0005",52.2594922478204,0.271820448877805
18,"cluster_0009",250,0.596009975062344,"cluster_0009",92.4652733787123,0.947630922693267
26,"cluster_0003",586,1,"cluster_0003",112.221559158657,0.194513715710723
