"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0021",0,1,"cluster_0021",0,1
3,"cluster_0018",1,1,"cluster_0018",3.83904271922051,0.996677740863787
4,"cluster_0012",0,0.136212624584718,"cluster_0012",0,0.136212624584718
5,"cluster_0044",8,1,"cluster_0017",14.1271877243845,0.993355481727575
6,"cluster_0002",3,0.079734219269103,"cluster_0002",5.62268236698464,0.079734219269103
7,"cluster_0001",3,0.079734219269103,"cluster_0001",5.4642277587963,0.079734219269103
10,"cluster_0003",5,0.079734219269103,"cluster_0003",8.75922079867838,0.079734219269103
11,"cluster_0050",151,1,"cluster_0050",110.718732109793,1
12,"cluster_0004",12,0.079734219269103,"cluster_0004",18.753726269731,0.079734219269103
15,"cluster_0005",25,0.079734219269103,"cluster_0005",18.753726269731,0.079734219269103
19,"cluster_0006",46,0.079734219269103,"cluster_0006",29.3831128371383,0.079734219269103
20,"cluster_0007",46,0.079734219269103,"cluster_0007",37.808233045198,0.079734219269103
24,"cluster_0008",67,0.079734219269103,"cluster_0008",42.9661536328306,0.079734219269103
28,"cluster_0009",118,0.079734219269103,"cluster_0009",62.0917870333911,0.079734219269103
29,"cluster_0010",246,0.6578073089701,"cluster_0010",77.9299680033298,0.079734219269103
38,"cluster_0011",339,0.079734219269103,"cluster_0011",110.718732109793,0.176079734219269
