"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0020",0,1,"cluster_0020",0,1
3,"cluster_0017",1,1,"cluster_0017",3.83904271922051,0.995024875621891
4,"cluster_0012",0,0.154228855721393,"cluster_0012",0,0.154228855721393
5,"cluster_0044",8,1,"cluster_0040",14.1271877243845,1
6,"cluster_0002",3,0.0646766169154229,"cluster_0002",5.62268236698464,0.0646766169154229
7,"cluster_0001",3,0.0646766169154229,"cluster_0001",5.4642277587963,0.0646766169154229
10,"cluster_0003",5,0.0646766169154229,"cluster_0003",8.75922079867838,0.0646766169154229
11,"cluster_0050",151,1,"cluster_0050",110.718732109793,1
12,"cluster_0004",12,0.0646766169154229,"cluster_0004",18.753726269731,0.0646766169154229
15,"cluster_0005",25,0.0646766169154229,"cluster_0005",18.753726269731,0.0646766169154229
19,"cluster_0006",46,0.0646766169154229,"cluster_0006",29.3831128371383,0.0646766169154229
20,"cluster_0007",46,0.0646766169154229,"cluster_0007",37.808233045198,0.0646766169154229
24,"cluster_0008",67,0.0646766169154229,"cluster_0008",42.9661536328306,0.0646766169154229
28,"cluster_0009",118,0.0646766169154229,"cluster_0009",62.0917870333911,0.0646766169154229
29,"cluster_0010",246,0.676616915422886,"cluster_0010",77.9299680033298,0.0646766169154229
38,"cluster_0011",339,0.0646766169154229,"cluster_0011",110.718732109793,0.199004975124378
