"n_subjects","best_1d_cluster","minimum_1d_diameter","best_1d_joint_p","best_3d_cluster","minimum_3d_diameter","best_3d_joint_p"
2,"cluster_0040",0,1,"cluster_0040",0,1
3,"cluster_0047",0,1,"cluster_0047",0,1
4,"cluster_0042",0,1,"cluster_0042",0,1
5,"cluster_0053",0,1,"cluster_0053",0,1
6,"cluster_0051",0,1,"cluster_0051",0,1
7,"cluster_0039",0,0.91044776119403,"cluster_0039",0,0.91044776119403
8,"cluster_0038",0,0.522388059701492,"cluster_0038",0,0.522388059701492
9,"cluster_0114",5,1,"cluster_0106",7.19217136892608,1
10,"cluster_0112",28,1,"cluster_0112",8.57128660120521,1
11,"cluster_0122",4,1,"cluster_0122",12.3635640492538,1
12,"cluster_0128",10,1,"cluster_0128",14.9409988287263,1
13,"cluster_0132",56,1,"cluster_0132",16.4359590532466,1
14,"cluster_0139",16,1,"cluster_0139",23.5408078663414,1
15,"cluster_0146",92,1,"cluster_0138",20.7025571850436,1
16,"cluster_0140",49,1,"cluster_0140",24.037333171548,1
17,"cluster_0004",0,0.293532338308458,"cluster_0004",0,0.293532338308458
18,"cluster_0007",1,0.293532338308458,"cluster_0007",3.82312856179334,0.293532338308458
19,"cluster_0150",78,1,"cluster_0150",38.1198939531578,1
21,"cluster_0005",0,0.293532338308458,"cluster_0005",0,0.293532338308458
22,"cluster_0018",3,0.293532338308458,"cluster_0018",9.86098965621605,0.293532338308458
24,"cluster_0010",1,0.293532338308458,"cluster_0010",3.8330496996517,0.293532338308458
25,"cluster_0006",0,0.293532338308458,"cluster_0006",0,0.293532338308458
26,"cluster_0036",7,0.293532338308458,"cluster_0036",20.6686413680242,1
27,"cluster_0016",3,0.293532338308458,"cluster_0016",8.29943708934528,0.293532338308458
28,"cluster_0011",1,0.293532338308458,"cluster_0011",3.83615849516153,0.293532338308458
29,"cluster_0030",52,1,"cluster_0030",5.28335546788213,0.293532338308458
30,"cluster_0031",53,1,"cluster_0031",6.46392357628089,0.293532338308458
31,"cluster_0151",70,1,"cluster_0151",41.0708171211628,1
34,"cluster_0001",0,0.293532338308458,"cluster_0001",0,0.293532338308458
36,"cluster_0003",0,0.293532338308458,"cluster_0003",0,0.293532338308458
39,"cluster_0008",1,0.293532338308458,"cluster_0008",3.83033431961232,0.293532338308458
40,"cluster_0013",5,0.293532338308458,"cluster_0013",6.47663315311281,0.293532338308458
42,"cluster_0002",0,0.293532338308458,"cluster_0002",0,0.293532338308458
43,"cluster_0015",5,0.293532338308458,"cluster_0015",8.16220772830489,0.293532338308458
46,"cluster_0153",167,1,"cluster_0153",45.3407843558093,1
47,"cluster_0017",3,0.293532338308458,"cluster_0017",8.47237351631761,0.293532338308458
52,"cluster_0032",53,1,"cluster_0032",13.4014922676544,0.293532338308458
54,"cluster_0023",8,0.293532338308458,"cluster_0023",21.819979674601,0.293532338308458
55,"cluster_0024",13,0.293532338308458,"cluster_0024",21.819979674601,0.293532338308458
61,"cluster_0009",1,0.293532338308458,"cluster_0009",3.83239363844582,0.293532338308458
62,"cluster_0012",2,0.293532338308458,"cluster_0012",5.32364264390464,0.293532338308458
63,"cluster_0033",156,1,"cluster_0033",27.0320279853362,0.293532338308458
73,"cluster_0035",21,0.293532338308458,"cluster_0035",33.6290956910827,0.840796019900497
77,"cluster_0014",10,0.293532338308458,"cluster_0014",7.09777549659046,0.293532338308458
79,"cluster_0020",13,0.293532338308458,"cluster_0020",12.7444018298232,0.293532338308458
80,"cluster_0019",3,0.293532338308458,"cluster_0019",10.4585129440088,0.293532338308458
81,"cluster_0021",7,0.293532338308458,"cluster_0021",18.4428372274984,0.293532338308458
82,"cluster_0034",14,0.293532338308458,"cluster_0034",33.2681178006812,0.522388059701492
98,"cluster_0022",13,0.293532338308458,"cluster_0022",20.5731579248301,0.293532338308458
105,"cluster_0025",108,0.293532338308458,"cluster_0025",29.3311526367444,0.293532338308458
138,"cluster_0026",36,0.293532338308458,"cluster_0026",35.0102263631642,0.293532338308458
139,"cluster_0027",56,0.293532338308458,"cluster_0027",35.0102263631642,0.293532338308458
144,"cluster_0029",115,0.293532338308458,"cluster_0029",37.2726750985222,0.293532338308458
146,"cluster_0028",166,0.293532338308458,"cluster_0028",37.2726750985222,0.293532338308458
177,"cluster_0037",317,0.293532338308458,"cluster_0037",65.3856388360625,1
